sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SCG2_+_224467042.23-P1P2|SCG2_+_224467045.23-P1P2	SCG2	208.27	200.87	208.27	200.87	-0.051927	27.368	1142.3	0.2189	0.41336	0.58664	0.82673	0.91907	False
CCDC61_-_46498756.23-P1P2|CCDC61_-_46498762.23-P1P2	CCDC61	209.29	216.71	209.29	216.71	0.049981	27.477	1149.1	0.21868	0.58655	0.41345	0.8269	0.91918	True
CCDC9_+_47759846.23-P1P2|CCDC9_-_47759828.23-P1P2	CCDC9	69.424	73.225	69.424	73.225	0.075835	7.2233	302.43	0.21856	0.58649	0.41351	0.82702	0.9192	True
ADORA1_+_203097472.23-P1P2|ADORA1_+_203097450.23-P1P2	ADORA1	299.14	289.93	299.14	289.93	-0.044939	42.365	1775.1	0.21848	0.41353	0.58647	0.82706	0.9192	False
KCNJ13_-_233641191.23-P1P2|KCNJ13_-_233641187.23-P1P2	KCNJ13	206.23	198.89	206.23	198.89	-0.051994	26.905	1128.7	0.21834	0.41358	0.58642	0.82716	0.91926	False
ATG4B_+_242577150.23-P1P2|ATG4B_+_242577182.23-P1P2	ATG4B	267.49	276.08	267.49	276.08	0.04544	36.902	1548.9	0.21829	0.5864	0.4136	0.82721	0.91927	True
STYX_-_53197144.23-P1P2|STYX_+_53197016.23-P1P2	STYX	298.11	288.94	298.11	288.94	-0.044938	42.076	1767.7	0.21818	0.41364	0.58636	0.82728	0.91931	False
ARHGEF4_-_131792637.23-P1P2|ARHGEF4_-_131792624.23-P1P2	ARHGEF4	374.69	364.15	374.69	364.15	-0.041055	55.547	2336.6	0.21805	0.4137	0.5863	0.82739	0.91938	False
OSBPL3_+_25019784.23-P1P2|OSBPL3_+_25019431.23-P1P2	OSBPL3	559.48	572.94	559.48	572.94	0.034236	90.577	3815.8	0.21789	0.58624	0.41376	0.82752	0.91947	True
KRT39_+_39123094.23-P1P2|KRT39_+_39123104.23-P1P2	KRT39	204.19	196.92	204.19	196.92	-0.052063	26.446	1115.1	0.21779	0.4138	0.5862	0.82759	0.91951	False
EGFL8_+_32121959.23-P1P2|EGFL8_-_32121993.23-P1P2	EGFL8	102.09	106.87	102.09	106.87	0.065315	11.398	481.45	0.2176	0.58613	0.41387	0.82774	0.91962	True
WFIKKN1_-_680994.23-P1P2|WFIKKN1_+_681053.23-P1P2	WFIKKN1	372.64	362.17	372.64	362.17	-0.041032	54.887	2321.1	0.21747	0.41392	0.58608	0.82784	0.91968	False
SCARF2_+_20792033.23-P1P2|SCARF2_+_20791863.23-P1P2	SCARF2	295.05	285.97	295.05	285.97	-0.044937	41.216	1745.6	0.21731	0.41398	0.58602	0.82797	0.91976	False
RCC1_+_28832591.23-P1|RCC1_-_28832596.23-P1	RCC1	17.356	15.832	17.356	15.832	-0.12501	1.1607	57.766	0.21728	0.414	0.586	0.82799	0.91976	False
AVPR1A_+_63544953.23-P1P2|AVPR1A_+_63544956.23-P1P2	AVPR1A	390	400.76	390	400.76	0.039159	57.869	2453.8	0.21718	0.58597	0.41403	0.82807	0.91976	True
non-targeting_01482|non-targeting_00048	negative_control	431.86	443.31	431.86	443.31	0.037664	65.542	2779.5	0.21717	0.58596	0.41404	0.82808	0.91976	True
MED29_-_39882017.23-P1P2|MED29_-_39882278.23-P1P2	MED29	85.759	90.047	85.759	90.047	0.069594	9.1923	390.1	0.21709	0.58593	0.41407	0.82814	0.91976	True
ZBTB49_-_4292051.23-P1P2|ZBTB49_-_4292027.23-P1P2	ZBTB49	539.06	552.16	539.06	552.16	0.034572	85.78	3645.9	0.21692	0.58587	0.41413	0.82827	0.91976	True
TMEFF1_+_103235410.23-P1P2|TMEFF1_-_103235473.23-P1P2	TMEFF1	370.6	360.19	370.6	360.19	-0.04101	54.231	2305.5	0.2169	0.41414	0.58586	0.82829	0.91976	False
SPN_-_29674493.23-P1P2|SPN_-_29674592.23-P1P2	SPN	370.6	360.19	370.6	360.19	-0.04101	54.231	2305.5	0.2169	0.41414	0.58586	0.82829	0.91976	False
PTCHD4_+_48036346.23-ENST00000339488.4|PTCHD4_-_48036310.23-ENST00000339488.4	PTCHD4	440.03	428.46	440.03	428.46	-0.038324	66.831	2843.9	0.21679	0.41418	0.58582	0.82837	0.91976	False
SPTY2D1_-_18655829.23-P1P2|SPTY2D1_-_18655846.23-P1P2	SPTY2D1	505.37	492.78	505.37	492.78	-0.036301	79.157	3368.9	0.21678	0.41419	0.58581	0.82838	0.91976	False
RWDD1_-_116892727.23-P1P2|RWDD1_-_116892689.23-P1P2	RWDD1	293.01	283.99	293.01	283.99	-0.044936	40.648	1730.9	0.21672	0.41421	0.58579	0.82843	0.91976	False
ARHGEF1_-_42387296.23-P1|ARHGEF1_-_42387322.23-P1	ARHGEF1	293.01	283.99	293.01	283.99	-0.044936	40.648	1730.9	0.21672	0.41421	0.58579	0.82843	0.91976	False
GRXCR2_-_145252457.23-ENST00000377976.1|GRXCR2_+_145252480.23-ENST00000377976.1	GRXCR2	200.1	192.96	200.1	192.96	-0.052205	25.54	1088.1	0.21667	0.41423	0.58577	0.82847	0.91976	False
COL22A1_-_139925882.23-P1P2|COL22A1_-_139926208.23-P1P2	COL22A1	291.99	283	291.99	283	-0.044935	40.365	1723.5	0.21642	0.41433	0.58567	0.82866	0.91987	False
C6orf62_+_24718875.23-P2|C6orf62_-_24719151.23-P2	C6orf62	291.99	283	291.99	283	-0.044935	40.365	1723.5	0.21642	0.41433	0.58567	0.82866	0.91987	False
RFX5_+_151319685.23-P1P2|RFX5_-_151319513.23-P1P2	RFX5	288.93	297.85	288.93	297.85	0.043721	39.79	1701.5	0.21626	0.58561	0.41439	0.82878	0.91997	True
PAQR7_-_26190197.23-P1P2|PAQR7_-_26189705.23-P1P2	PAQR7	290.97	282.01	290.97	282.01	-0.044934	40.083	1716.2	0.21613	0.41444	0.58556	0.82889	0.91999	False
CBY1_-_39052693.23-P1P2|CBY1_-_39052714.23-P1P2	CBY1	290.97	282.01	290.97	282.01	-0.044934	40.083	1716.2	0.21613	0.41444	0.58556	0.82889	0.91999	False
non-targeting_01813|non-targeting_00122	negative_control	173.56	180.09	173.56	180.09	0.053012	21.344	915.37	0.21595	0.58549	0.41451	0.82903	0.92009	True
PRG4_-_186266010.23-P1P2|PRG4_+_186266025.23-P1P2	PRG4	197.04	189.99	197.04	189.99	-0.052316	24.871	1067.9	0.21582	0.41456	0.58544	0.82912	0.92015	False
GLB1L3_-_134146306.23-P1P2|GLB1L3_-_134146316.23-P1P2	GLB1L3	329.76	339.41	329.76	339.41	0.041459	46.495	1999.3	0.21567	0.58538	0.41462	0.82925	0.92019	True
WNK4_+_40932966.23-P1P2|WNK4_+_40932692.23-P1P2	WNK4	329.76	339.41	329.76	339.41	0.041459	46.495	1999.3	0.21567	0.58538	0.41462	0.82925	0.92019	True
DHX57_+_39103007.23-P1P2|DHX57_-_39102980.23-P1P2	DHX57	288.93	280.04	288.93	280.04	-0.044933	39.522	1701.5	0.21553	0.41468	0.58532	0.82935	0.92021	False
SKAP1_-_46507538.23-P1P2|SKAP1_+_46507571.23-P1P2	SKAP1	288.93	280.04	288.93	280.04	-0.044933	39.522	1701.5	0.21553	0.41468	0.58532	0.82935	0.92021	False
OR2T27_-_248814115.23-ENST00000344889.3|OR2T27_-_248813788.23-ENST00000344889.3	OR2T27	250.13	258.27	250.13	258.27	0.045996	33.093	1427.4	0.21533	0.58525	0.41475	0.82951	0.92026	True
RABEPK_+_127962850.23-P1P2|RABEPK_-_127962829.23-P1P2	RABEPK	230.73	238.48	230.73	238.48	0.047417	29.976	1293.8	0.21526	0.58522	0.41478	0.82956	0.92026	True
EYA1_+_72268949.23-P1|EYA1_+_72268946.23-P1	EYA1	195	188.01	195	188.01	-0.052391	24.43	1054.5	0.21526	0.41478	0.58522	0.82957	0.92026	False
SHISA4_+_201858078.23-P1P2|SHISA4_+_201858060.23-P1P2	SHISA4	195	188.01	195	188.01	-0.052391	24.43	1054.5	0.21526	0.41478	0.58522	0.82957	0.92026	False
non-targeting_03622|non-targeting_03138	negative_control	103.12	107.86	103.12	107.86	0.064272	11.249	487.27	0.21487	0.58507	0.41493	0.82987	0.92055	True
TBX2_+_59477278.23-P1P2|TBX2_-_59477298.23-P1P2	TBX2	1104.7	1084.5	1104.7	1084.5	-0.02652	202.78	8798	0.2147	0.415	0.585	0.83	0.92056	False
PURG_+_30890795.23-P1P2|PURG_+_30890810.23-P1P2	PURG	310.37	319.62	310.37	319.62	0.042237	42.786	1856.7	0.21468	0.58499	0.41501	0.83002	0.92056	True
TOP3A_+_18218267.23-P1P2|TOP3A_+_18218270.23-P1P2	TOP3A	192.96	199.88	192.96	199.88	0.05062	23.986	1041.1	0.21466	0.58499	0.41501	0.83003	0.92056	True
SHOX2_+_157823494.23-P1P2|SHOX2_-_157823511.23-P1P2	SHOX2	351.2	361.18	351.2	361.18	0.040283	49.73	2159	0.21463	0.58497	0.41503	0.83005	0.92056	True
DPAGT1_-_118972536.23-P1P2|DPAGT1_+_118972531.23-P1P2	DPAGT1	191.94	185.04	191.94	185.04	-0.052507	23.776	1034.4	0.21441	0.41511	0.58489	0.83023	0.92069	False
non-targeting_01185|non-targeting_02678	negative_control	120.47	125.67	120.47	125.67	0.060459	13.513	588.09	0.21437	0.58487	0.41513	0.83026	0.92069	True
ZNFX1_-_47894741.23-P1P2|ZNFX1_+_47894572.23-P1P2	ZNFX1	430.84	419.56	430.84	419.56	-0.03818	63.602	2771.4	0.21424	0.41518	0.58482	0.83036	0.92076	False
BTG4_+_111383060.23-P1P2|BTG4_+_111383070.23-P1P2	BTG4	156.2	162.28	156.2	162.28	0.054729	18.472	805.53	0.21416	0.58479	0.41521	0.83043	0.92078	True
PROSER1_-_39612061.23-P1P2|PROSER1_-_39612155.23-P1P2	PROSER1	283.82	275.09	283.82	275.09	-0.044931	38.138	1665	0.21404	0.41526	0.58474	0.83052	0.92084	False
SCRN2_+_45918427.23-P1P2|SCRN2_-_45918606.23-P1P2	SCRN2	290.97	299.83	290.97	299.83	0.043119	39.231	1716.2	0.21382	0.58466	0.41534	0.83069	0.92097	True
GLRA2_+_14547655.23-P1P2|GLRA2_+_14547715.23-P1P2	GLRA2	428.8	417.58	428.8	417.58	-0.038148	62.895	2755.4	0.21367	0.4154	0.5846	0.83081	0.92097	False
SLC43A2_+_1532096.23-P1P2|SLC43A2_+_1532093.23-P1P2	SLC43A2	1297.6	1275.5	1297.6	1275.5	-0.024784	244.61	10727	0.21356	0.41545	0.58455	0.83089	0.92097	False
STON2_+_81864897.23-ENST00000267540.2|STON2_+_81864888.23-ENST00000267540.2	STON2	188.87	182.07	188.87	182.07	-0.052627	23.13	1014.3	0.21355	0.41545	0.58455	0.83089	0.92097	False
C10orf129_+_96954034.23-P1P2|C10orf129_-_96954080.23-P1P2	C10orf129	188.87	182.07	188.87	182.07	-0.052627	23.13	1014.3	0.21355	0.41545	0.58455	0.83089	0.92097	False
PSTPIP2_-_43652207.23-P1P2|PSTPIP2_-_43652170.23-P1P2	PSTPIP2	435.94	447.27	435.94	447.27	0.036912	64.111	2811.6	0.21355	0.58455	0.41545	0.8309	0.92097	True
SOHLH2_-_36788691.23-ENST00000379881.3|SOHLH2_-_36788655.23-ENST00000379881.3	SOHLH2	331.81	341.39	331.81	341.39	0.040944	45.891	2014.4	0.21346	0.58451	0.41549	0.83097	0.92098	True
non-targeting_00106|non-targeting_02193	negative_control	457.38	469.03	457.38	469.03	0.036219	67.9	2981.7	0.21341	0.5845	0.4155	0.83101	0.92098	True
non-targeting_01059|non-targeting_01988	negative_control	427.77	416.59	427.77	416.59	-0.038131	62.544	2747.3	0.21338	0.41552	0.58448	0.83103	0.92098	False
SRGN_-_70847910.23-P1|SRGN_+_70847959.23-P1	SRGN	193.98	200.87	193.98	200.87	0.050135	23.769	1047.7	0.21301	0.58434	0.41566	0.83132	0.9212	True
KRT8_-_53343612.23-P2|KRT8_-_53343631.23-P2	KRT8	193.98	200.87	193.98	200.87	0.050135	23.769	1047.7	0.21301	0.58434	0.41566	0.83132	0.9212	True
CSH2_+_61950403.23-P1|CSH2_+_61950460.23-P1	CSH2	138.85	144.47	138.85	144.47	0.056869	15.807	698.37	0.21277	0.58424	0.41576	0.83151	0.92132	True
SPSB1_-_9353152.23-P1P2|SPSB1_+_9352950.23-P1P2	SPSB1	252.17	260.25	252.17	260.25	0.045284	32.584	1441.6	0.21261	0.58419	0.41581	0.83163	0.92132	True
FGD4_+_32639394.23-P1P2|FGD4_+_32638980.23-P1P2	FGD4	252.17	260.25	252.17	260.25	0.045284	32.584	1441.6	0.21261	0.58419	0.41581	0.83163	0.92132	True
C2CD4D_-_151811235.23-P1P2|C2CD4D_-_151811079.23-P1P2	C2CD4D	479.84	491.79	479.84	491.79	0.035421	71.421	3161.8	0.21255	0.58416	0.41584	0.83168	0.92132	True
NIM1_+_43192363.23-P1P2|NIM1_+_43192360.23-P1P2	NIM1	278.72	270.14	278.72	270.14	-0.044928	36.779	1628.5	0.21253	0.41585	0.58415	0.8317	0.92132	False
C9orf142_+_139886913.23-P1P2|C9orf142_+_139886943.23-P1P2	C9orf142	424.71	413.62	424.71	413.62	-0.038081	61.494	2723.3	0.21251	0.41585	0.58415	0.83171	0.92132	False
FAM180A_+_135433524.23-P1P2|FAM180A_-_135433505.23-P1P2	FAM180A	355.29	345.34	355.29	345.34	-0.040835	49.434	2189.7	0.21249	0.41586	0.58414	0.83173	0.92132	False
RFFL_-_33416281.23-P1P2|RFFL_+_33416253.23-P1P2	RFFL	18.377	16.822	18.377	16.822	-0.12069	1.209	61.814	0.2123	0.41594	0.58406	0.83187	0.92143	False
SLC30A1_-_211752461.23-P1P2|SLC30A1_-_211752415.23-P1P2	SLC30A1	550.29	537.31	550.29	537.31	-0.034361	84.177	3739.2	0.21219	0.41598	0.58402	0.83196	0.92143	False
USP34_+_61697650.23-P1P2|USP34_+_61698193.23-P1P2	USP34	104.14	108.85	104.14	108.85	0.063249	11.1	493.11	0.21218	0.58402	0.41598	0.83196	0.92143	True
non-targeting_03665|non-targeting_03703	negative_control	276.68	268.16	276.68	268.16	-0.044926	36.242	1614	0.21192	0.41609	0.58391	0.83217	0.92157	False
CYTH2_-_48972650.23-P1P2|CYTH2_-_48972593.23-P1P2	CYTH2	276.68	268.16	276.68	268.16	-0.044926	36.242	1614	0.21192	0.41609	0.58391	0.83217	0.92157	False
PRICKLE1_-_42983499.23-P1P2|PRICKLE1_-_42983554.23-P1P2	PRICKLE1	548.25	535.33	548.25	535.33	-0.034322	83.363	3722.2	0.21164	0.41619	0.58381	0.83239	0.92176	False
LEPREL4_+_39968146.23-P1P2|LEPREL4_+_39967986.23-P1P2	LEPREL4	273.61	265.19	273.61	265.19	-0.044925	35.444	1592.3	0.211	0.41644	0.58356	0.83289	0.92223	False
CAMSAP2_+_200708725.23-P1P2|CAMSAP2_-_200708722.23-P1P2	CAMSAP2	179.69	173.17	179.69	173.17	-0.053011	21.247	954.74	0.21097	0.41646	0.58354	0.83291	0.92223	False
AK1_-_130639906.23-P1P2|AK1_+_130639940.23-P1P2	AK1	773.87	757.98	773.87	757.98	-0.029906	126.36	5680.5	0.21092	0.41647	0.58353	0.83295	0.92223	False
NHSL1_+_138866851.23-P2|NHSL1_+_138866858.23-P2	NHSL1	375.71	385.91	375.71	385.91	0.038576	52.107	2344.4	0.21084	0.58349	0.41651	0.83301	0.92223	True
non-targeting_01484|non-targeting_00622	negative_control	272.59	264.2	272.59	264.2	-0.044924	35.18	1585	0.21069	0.41656	0.58344	0.83313	0.92223	False
USP20_-_132597754.23-P1P2|USP20_-_132597734.23-P1P2	USP20	349.16	339.41	349.16	339.41	-0.040761	47.577	2143.7	0.21068	0.41657	0.58343	0.83313	0.92223	False
TSPAN4_-_844136.23-P2|TSPAN4_+_844121.23-P2	TSPAN4	178.66	172.18	178.66	172.18	-0.053056	21.043	948.15	0.21068	0.41657	0.58343	0.83314	0.92223	False
GYG2_-_2747010.23-P1P2|GYG2_-_2747021.23-P1P2	GYG2	482.91	471.01	482.91	471.01	-0.035895	70.7	3186.5	0.21065	0.41658	0.58342	0.83316	0.92223	False
MAS1L_-_29455739.23-ENST00000377127.3|MAS1L_+_29455729.23-ENST00000377127.3	MAS1L	273.61	282.01	273.61	282.01	0.043481	35.301	1592.3	0.21057	0.58339	0.41661	0.83322	0.92225	True
CALCOCO2_+_46908402.23-P1|CALCOCO2_+_46908418.23-P1	CALCOCO2	397.15	407.68	397.15	407.68	0.037689	55.528	2508.8	0.21039	0.58332	0.41668	0.83336	0.92232	True
GPX6_-_28483521.23-ENST00000361902.1|GPX6_-_28483526.23-ENST00000361902.1	GPX6	348.14	338.42	348.14	338.42	-0.040748	47.271	2136.1	0.21038	0.41669	0.58331	0.83337	0.92232	False
NEU3_+_74699959.23-P1P2|NEU3_-_74699751.23-P1P2	NEU3	543.14	530.39	543.14	530.39	-0.034221	81.347	3679.8	0.21027	0.41673	0.58327	0.83346	0.92237	False
TPPP_+_693425.23-P1P2|TPPP_-_693460.23-P1P2	TPPP	1796.9	1770.3	1796.9	1770.3	-0.021501	353.67	16025	0.2101	0.4168	0.5832	0.83359	0.92247	False
MYEOV_-_69061671.23-P1P2|MYEOV_+_69061608.23-P1P2	MYEOV	175.6	169.21	175.6	169.21	-0.053195	20.436	928.46	0.20981	0.41691	0.58309	0.83382	0.92267	False
APEX2_+_55026846.23-P1P2|APEX2_+_55026814.23-P1P2	APEX2	122.51	127.65	122.51	127.65	0.058775	13.188	600.17	0.20964	0.58302	0.41698	0.83395	0.92277	True
XKR8_-_28286548.23-P1P2|XKR8_-_28286551.23-P1P2	XKR8	268.51	260.25	268.51	260.25	-0.044921	34.134	1556.1	0.20945	0.41705	0.58295	0.8341	0.92282	False
SLC26A5_+_103086595.23-P1P2|SLC26A5_+_103086589.23-P1P2	SLC26A5	540.08	527.42	540.08	527.42	-0.03416	80.15	3654.4	0.20944	0.41705	0.58295	0.8341	0.92282	False
C15orf41_+_36871861.23-P1P2|C15orf41_+_36871850.23-P1P2	C15orf41	215.42	222.64	215.42	222.64	0.047374	26.097	1190.1	0.20942	0.58294	0.41706	0.83412	0.92282	True
SYP_-_49056593.23-P1P2|SYP_+_49056617.23-P1P2	SYP	413.48	402.74	413.48	402.74	-0.037892	57.721	2635.5	0.20929	0.41711	0.58289	0.83422	0.92288	False
TFAP2C_-_55204421.23-P1P2|TFAP2C_-_55204377.23-P1P2	TFAP2C	267.49	259.26	267.49	259.26	-0.044921	33.875	1548.9	0.20914	0.41717	0.58283	0.83434	0.92296	False
FCRL2_+_157746696.23-P1P2|FCRL2_+_157746732.23-P1P2	FCRL2	295.05	303.78	295.05	303.78	0.041938	38.126	1745.6	0.209	0.58278	0.41722	0.83445	0.92299	True
QDPR_+_17513624.23-P1P2|QDPR_-_17513476.23-P1P2	QDPR	315.47	324.56	315.47	324.56	0.04087	41.345	1894	0.20895	0.58275	0.41725	0.83449	0.92299	True
non-targeting_03471|non-targeting_03652	negative_control	172.54	166.24	172.54	166.24	-0.053338	19.838	908.84	0.20894	0.41725	0.58275	0.8345	0.92299	False
OR7D2_+_9296529.23-ENST00000344248.2|OR7D2_+_9296495.23-ENST00000344248.2	OR7D2	266.47	258.27	266.47	258.27	-0.04492	33.616	1541.7	0.20883	0.41729	0.58271	0.83458	0.92304	False
C1GALT1C1_+_119763843.23-P1P2|C1GALT1C1_+_119763838.23-P1P2	C1GALT1C1	255.24	263.21	255.24	263.21	0.044236	31.828	1463	0.20859	0.58262	0.41738	0.83477	0.92312	True
HOXD11_+_176969293.23-P1P2|HOXD11_-_176969331.23-P1P2	HOXD11	255.24	263.21	255.24	263.21	0.044236	31.828	1463	0.20859	0.58262	0.41738	0.83477	0.92312	True
PXDC1_+_3752230.23-P1P2|PXDC1_+_3752047.23-P1P2	PXDC1	639.11	653.09	639.11	653.09	0.031164	97.685	4491.8	0.20855	0.5826	0.4174	0.8348	0.92312	True
non-targeting_01801|non-targeting_03733	negative_control	265.44	257.28	265.44	257.28	-0.044919	33.359	1534.5	0.20851	0.41741	0.58259	0.83483	0.92312	False
FOXD2_-_47904030.23-P1P2|FOXD2_-_47904023.23-P1P2	FOXD2	170.5	164.26	170.5	164.26	-0.053437	19.444	895.8	0.20835	0.41748	0.58252	0.83495	0.92321	False
CXCR6_-_45984972.23-P1P2|CXCR6_-_45985005.23-P1P2	CXCR6	197.04	203.84	197.04	203.84	0.048709	23.124	1067.9	0.2081	0.58243	0.41757	0.83515	0.92336	True
SFXN1_-_174905581.23-P1P2|SFXN1_+_174905629.23-P1P2	SFXN1	275.65	283.99	275.65	283.99	0.042847	34.775	1606.8	0.20805	0.58241	0.41759	0.83519	0.92336	True
ABCC8_+_17498387.23-P1P2|ABCC8_+_17498394.23-P1P2	ABCC8	336.91	346.33	336.91	346.33	0.039681	44.399	2052.3	0.20801	0.58239	0.41761	0.83522	0.92336	True
NKX1-1_+_1400110.23-ENST00000422806.1|NKX1-1_-_1400097.23-ENST00000422806.1	NKX1-1	339.97	330.5	339.97	330.5	-0.040644	44.859	2075.1	0.20793	0.41764	0.58236	0.83528	0.92338	False
SBK2_+_56048200.23-P1P2|SBK2_-_56048071.23-P1P2	SBK2	263.4	255.3	263.4	255.3	-0.044918	32.848	1520.2	0.20788	0.41766	0.58234	0.83532	0.92338	False
ADAMTS4_+_161168828.23-P1P2|ADAMTS4_-_161168836.23-P1P2	ADAMTS4	262.38	254.31	262.38	254.31	-0.044917	32.594	1513	0.20757	0.41778	0.58222	0.83557	0.9236	False
SARDH_+_136603430.23-P1P2|SARDH_+_136603393.23-P1P2	SARDH	123.53	128.64	123.53	128.64	0.057953	13.027	606.23	0.20731	0.58212	0.41788	0.83577	0.92373	True
GPR125_+_22517624.23-P1P2|GPR125_+_22517607.23-P1P2	GPR125	261.36	253.32	261.36	253.32	-0.044917	32.341	1505.8	0.20725	0.41791	0.58209	0.83581	0.92373	False
FAM129C_-_17638114.23-P1P2|FAM129C_-_17638101.23-P1P2	FAM129C	261.36	253.32	261.36	253.32	-0.044917	32.341	1505.8	0.20725	0.41791	0.58209	0.83581	0.92373	False
OR51I1_+_5462691.23-ENST00000380211.1|OR51I1_+_5462682.23-ENST00000380211.1	OR51I1	166.41	160.3	166.41	160.3	-0.053641	18.668	869.83	0.20718	0.41793	0.58207	0.83587	0.92375	False
ADM_+_10327266.23-P1P2|ADM_+_10326660.23-P1P2	ADM	236.86	244.41	236.86	244.41	0.045107	28.534	1335.8	0.2067	0.58188	0.41812	0.83625	0.92411	True
TSNAX_+_231664470.23-P1P2|TSNAX_+_231664478.23-P1P2	TSNAX	164.37	158.32	164.37	158.32	-0.053747	18.286	856.9	0.20659	0.41816	0.58184	0.83633	0.92416	False
non-targeting_02243|non-targeting_00182	negative_control	217.46	224.62	217.46	224.62	0.046537	25.645	1203.9	0.20641	0.58176	0.41824	0.83647	0.92422	True
ANKRD33_+_52282089.23-P1P2|ANKRD33_+_52282132.23-P1P2	ANKRD33	359.37	369.09	359.37	369.09	0.038403	47.255	2220.5	0.20631	0.58172	0.41828	0.83655	0.92422	True
CHST6_-_75529308.23-P1P2|CHST6_-_75529340.23-P1P2	CHST6	258.3	250.35	258.3	250.35	-0.044915	31.587	1484.4	0.2063	0.41828	0.58172	0.83656	0.92422	False
PXK_+_58318664.23-P1P2|PXK_+_58318673.23-P1P2	PXK	403.27	392.84	403.27	392.84	-0.03771	54.395	2556.2	0.2063	0.41828	0.58172	0.83656	0.92422	False
PQLC2_-_19638846.23-P1P2|PQLC2_-_19638852.23-P1P2	PQLC2	333.85	324.56	333.85	324.56	-0.040563	43.092	2029.5	0.20607	0.41837	0.58163	0.83674	0.92429	False
CDAN1_+_43029296.23-P1P2|CDAN1_-_43029292.23-P1P2	CDAN1	57.173	60.361	57.173	60.361	0.07698	5.0827	239.48	0.20603	0.58157	0.41843	0.83686	0.92429	True
NBPF8_+_144215418.23-ENST00000421555.2|NBPF8_-_144215472.23-ENST00000421555.2	NBPF8	257.28	249.36	257.28	249.36	-0.044914	31.338	1477.2	0.20598	0.4184	0.5816	0.83681	0.92429	False
FHOD3_+_33877717.23-P1P2|FHOD3_+_33877714.23-P1P2	FHOD3	257.28	265.19	257.28	265.19	0.043551	31.328	1477.2	0.20595	0.58158	0.41842	0.83683	0.92429	True
C3orf58_-_143690674.23-P1P2|C3orf58_-_143690709.23-P1P2	C3orf58	257.28	265.19	257.28	265.19	0.043551	31.328	1477.2	0.20595	0.58158	0.41842	0.83683	0.92429	True
non-targeting_01460|non-targeting_02125	negative_control	380.81	390.86	380.81	390.86	0.037488	50.515	2383.3	0.20589	0.58156	0.41844	0.83688	0.92429	True
DOK7_-_3465246.23-P1P2|DOK7_-_3465114.23-P1P2	DOK7	256.26	248.37	256.26	248.37	-0.044913	31.09	1470.1	0.20566	0.41853	0.58147	0.83706	0.92444	False
PRCP_-_82611451.23-P1|PRCP_-_82611391.23-P1	PRCP	318.53	327.53	318.53	327.53	0.04007	40.493	1916.5	0.20557	0.58143	0.41857	0.83713	0.92447	True
GJB4_-_35225389.23-P1P2|GJB4_-_35225405.23-P1P2	GJB4	400.21	389.87	400.21	389.87	-0.037654	53.417	2532.5	0.20539	0.41863	0.58137	0.83727	0.92456	False
TSTD2_+_100395597.23-P1P2|TSTD2_+_100395594.23-P1P2	TSTD2	237.88	245.4	237.88	245.4	0.044734	28.297	1342.8	0.2053	0.58133	0.41867	0.83734	0.92456	True
FAM229B_+_112408832.23-P1P2|FAM229B_+_112408826.23-P1P2	FAM229B	237.88	245.4	237.88	245.4	0.044734	28.297	1342.8	0.2053	0.58133	0.41867	0.83734	0.92456	True
LDHD_-_75150654.23-P1P2|LDHD_-_75150624.23-P1P2	LDHD	330.78	321.6	330.78	321.6	-0.040521	42.221	2006.8	0.20513	0.41874	0.58126	0.83747	0.92465	False
TFDP2_+_141868304.23-P2|TFDP2_-_141868247.23-P2	TFDP2	218.48	225.61	218.48	225.61	0.046124	25.421	1210.7	0.20492	0.58118	0.41882	0.83764	0.9247	True
non-targeting_03735|non-targeting_03577	negative_control	89.843	94.005	89.843	94.005	0.064629	8.6614	412.61	0.2049	0.58117	0.41883	0.83765	0.9247	True
ARHGEF9_+_62974948.23-P1P2|ARHGEF9_+_62974965.23-P1P2	ARHGEF9	158.25	152.39	158.25	152.39	-0.054081	17.164	818.32	0.20482	0.41886	0.58114	0.83772	0.9247	False
AKR1C2_-_5060075.23-P2|AKR1C2_+_5059865.23-P2	AKR1C2	158.25	152.39	158.25	152.39	-0.054081	17.164	818.32	0.20482	0.41886	0.58114	0.83772	0.9247	False
ZNF460_+_57791970.23-P1P2|ZNF460_-_57791882.23-P1P2	ZNF460	339.97	349.3	339.97	349.3	0.038942	43.515	2075.1	0.2048	0.58113	0.41887	0.83773	0.9247	True
PPEF1_-_18725828.23-P1P2|PPEF1_-_18725799.23-P1P2	PPEF1	157.22	151.4	157.22	151.4	-0.054139	16.98	811.92	0.20452	0.41897	0.58103	0.83795	0.92472	False
non-targeting_01853|non-targeting_01794	negative_control	157.22	151.4	157.22	151.4	-0.054139	16.98	811.92	0.20452	0.41897	0.58103	0.83795	0.92472	False
ICA1L_+_203736130.23-P1P2|ICA1L_-_203736141.23-P1P2	ICA1L	319.55	328.52	319.55	328.52	0.039806	40.211	1924	0.20445	0.581	0.419	0.838	0.92472	True
SLC17A6_+_22359950.23-P1P2|SLC17A6_-_22360165.23-P1P2	SLC17A6	142.93	148.43	142.93	148.43	0.054073	15.109	723.33	0.20439	0.58098	0.41902	0.83805	0.92472	True
