sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
OR6X1_+_123625215.23-ENST00000327930.2|OR6X1_+_123625228.23-ENST00000327930.2	OR6X1	3382.4/3540.4/3581.6	1565.9/5244.6/3570.6	3540.4	3570.6	0.012266	13327	3.1367e+05	0.053991	0.52153	0.47847	0.95694	0.97887	True
ZNF550_+_58071145.23-P1P2|ZNF550_+_58071232.23-P1P2	ZNF550	4634.2/4006.8/4272.7	4306/4404.1/4284.6	4272.7	4306	0.011172	1.0068e+05	3.8239e+05	0.053728	0.52142	0.47858	0.95715	0.979	True
SMARCD3_+_150974203.23-P1|SMARCD3_-_150974212.23-P1	SMARCD3	22407/20894/24224	20789/24091/22327	22407	22327	-0.0051262	2.7955e+06	2.1916e+06	0.053686	0.47859	0.52141	0.95719	0.979	False
SLC23A3_-_220034693.23-P1P2|SLC23A3_+_220034715.23-P1P2	SLC23A3	8.3885/1456.5/1704.8	725.28/1437.7/1451.9	1456.5	1437.7	-0.018741	1.0793e+06	1.2304e+05	0.053648	0.47861	0.52139	0.95722	0.979	False
ASMTL_-_1571721.23-P1P2|ASMTL_+_1571556.23-P1P2	ASMTL	2600.4/3156.9/3700.9	3128.7/3350.4/2900.9	3156.9	3128.7	-0.012969	3.028e+05	2.7798e+05	0.053603	0.47863	0.52137	0.95725	0.979	False
CDS1_+_85504374.23-P1P2|CDS1_-_85504268.23-P1P2	CDS1	6211.2/4551.3/4868.2	4832.8/5843/4253.8	4868.2	4832.8	-0.010544	9.5201e+05	4.3874e+05	0.05353	0.47865	0.52135	0.95731	0.97901	False
GPR110_+_47009963.23-P1P2|GPR110_+_47009782.23-P1P2	GPR110	2634.9/1867.1/1400.6	1172.1/1845.8/1965	1867.1	1845.8	-0.016497	4.0359e+05	1.5984e+05	0.053129	0.47881	0.52119	0.95763	0.97929	False
RBBP5_-_205091086.23-P1P2|RBBP5_-_205091035.23-P1P2	RBBP5	256.31/0/0	0/1.1529/172.96	0.79721	1.1529	0.26054	32849	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
GTF2H1_-_18344160.23-P1P2|GTF2H1_+_18344179.23-P1P2	GTF2H1	172.43/0.79721/0	148.59/1.1529/0	0.79721	1.1529	0.26054	14729	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
SDAD1_+_76912051.23-P1P2|SDAD1_+_76911899.23-P1P2	SDAD1	59.651/0.79721/0	0/1.1529/438.16	0.79721	1.1529	0.26054	1732.2	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
MAK16_+_33342747.23-P1P2|MAK16_-_33342733.23-P1P2	MAK16	0/0.79721/1.0749	498.76/1.1529/0.96088	0.79721	1.1529	0.26054	0.35633	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
PFDN2_+_161087799.23-P1P2|PFDN2_+_161087778.23-P1P2	PFDN2	0/0.79721/1.0749	244.18/1.1529/0.96088	0.79721	1.1529	0.26054	0.35633	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
TSG101_-_18548267.23-P1P2|TSG101_+_18548431.23-P1P2	TSG101	0/0/0	216.13/1.1529/0	0.79721	1.1529	0.26054	0	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
USP37_-_219433009.23-P1P2|USP37_-_219433042.23-P1P2	USP37	0/236.77/0	1.0391/1.1529/155.66	0.79721	1.1529	0.26054	28030	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
EIF3G_-_10230531.23-P1P2|EIF3G_-_10230310.23-P1P2	EIF3G	0/161.83/0	0/1.1529/73.027	0.79721	1.1529	0.26054	13095	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
BUD31_+_99006639.23-P1P2|BUD31_+_99006585.23-P1P2	BUD31	0/110.81/0	0/1.1529/94.167	0.79721	1.1529	0.26054	6139.7	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
ZNF131_+_43121840.23-P1P2|ZNF131_-_43121745.23-P1P2	ZNF131	0/0.79721/2.1498	0/1.1529/711.05	0.79721	1.1529	0.26054	1.2325	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
POLR1A_+_86332623.23-P1P2|POLR1A_+_86332775.23-P1P2	POLR1A	0/0/1.0749	0/1.1529/78.792	0.79721	1.1529	0.26054	0.57771	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
LTC4S_-_179221431.23-P1P2|LTC4S_-_179221076.23-P1P2	LTC4S	0/0/1.0749	0/1.1529/143.17	0.79721	1.1529	0.26054	0.57771	45.087	0.052975	0.12495	0.87505	0.2499	0.46269	True
non-targeting_02178|non-targeting_03326	negative_control	1560.3/1672.5/1912.3	2527.1/1692.5/1481.7	1672.5	1692.5	0.017089	35035	1.4234e+05	0.052853	0.52107	0.47893	0.95785	0.97944	True
KCNH6_+_61600777.23-P1P2|KCNH6_-_61600747.23-P1P2	KCNH6	18317/17321/17239	18372/15311/17253	17321	17253	-0.0056993	4.991e+05	1.671e+06	0.052833	0.47893	0.52107	0.95787	0.97944	False
ZNF418_+_58446667.23-P1P2|ZNF418_-_58446492.23-P1P2	ZNF418	5383.5/6376.1/3374.1	6375.8/5184.7/5420.3	5383.5	5420.3	0.0098271	2.5114e+06	4.878e+05	0.052694	0.52101	0.47899	0.95798	0.9795	True
LRRC47_+_3700568.23-P2|LRRC47_+_3700537.23-P2	LRRC47	8351.2/7844.5/8059.6	5331.5/10087/8105.1	8059.6	8105.1	0.0081063	65639	7.4626e+05	0.052577	0.52097	0.47903	0.95807	0.97955	True
TFAM_+_60145205.23-P1P2|TFAM_-_60145223.23-P1P2	TFAM	217.17/289.39/333.22	286.79/313.59/195.06	289.39	286.79	-0.012972	3568.4	22420	0.052157	0.4792	0.5208	0.9584	0.97978	False
DEPDC1B_-_59995938.23-P1P2|DEPDC1B_-_59995929.23-P1P2	DEPDC1B	3287.4/2186.7/2427.1	2403.4/2896.1/34.592	2427.1	2403.4	-0.014169	3.9888e+05	2.1073e+05	0.051694	0.47939	0.52061	0.95877	0.98001	False
SCN3B_+_123525307.23-P1P2|SCN3B_+_123525283.23-P1P2	SCN3B	5658.5/5202.6/5856.1	5621.5/5680.4/5293.5	5658.5	5621.5	-0.0094746	1.2345e+05	5.1409e+05	0.051668	0.4794	0.5206	0.95879	0.98001	False
ACVR2B_+_38495339.23-P1P2|ACVR2B_+_38495606.23-P1P2	ACVR2B	4580.1/4936.3/4241.6	4102.3/4629/4613.2	4580.1	4613.2	0.010384	1.2075e+05	4.1142e+05	0.05159	0.52057	0.47943	0.95886	0.98001	True
non-targeting_02977|non-targeting_01146	negative_control	1893.9/4324.9/3919.1	3949.6/5289.6/3547.6	3919.1	3949.6	0.011167	2.133e+06	3.4912e+05	0.051554	0.52056	0.47944	0.95888	0.98001	True
RIT1_+_155881142.23-P1P2|RIT1_+_155881114.23-P1P2	RIT1	2438.3/2486.5/2877.5	2510.4/2145.6/3204.5	2486.5	2510.4	0.013816	77614	2.1616e+05	0.051481	0.52053	0.47947	0.95894	0.98002	True
GEMIN2_-_39583560.23-P1P2|GEMIN2_-_39583572.23-P1P2	GEMIN2	3064.6/2740.8/2970	2933.3/3771.2/2996	2970	2996	0.012606	30734	2.6066e+05	0.05107	0.52037	0.47963	0.95927	0.9802	True
HAPLN3_-_89438728.23-P1|HAPLN3_-_89438751.23-P1	HAPLN3	5484.2/5615.5/5127.3	3363.5/6434.4/5448.2	5484.2	5448.2	-0.009498	72317	4.9742e+05	0.051034	0.47965	0.52035	0.9593	0.9802	False
MYOM2_-_1993223.23-P1P2|MYOM2_-_1993220.23-P1P2	MYOM2	5309.9/5193/6570.9	5345.1/5341.5/8341.4	5309.9	5345.1	0.0095157	8.0187e+05	4.8077e+05	0.050687	0.52021	0.47979	0.95957	0.98043	True
PXDC1_+_3752230.23-P1P2|PXDC1_+_3752047.23-P1P2	PXDC1	8338.1/11483/10176	11266/8631.9/10127	10176	10127	-0.0070155	2.543e+06	9.5408e+05	0.050543	0.47984	0.52016	0.95969	0.98048	False
HNRNPA1L2_+_53191668.23-P2|HNRNPA1L2_-_53191676.23-P2	HNRNPA1L2	2965.8/2389.2/4594.1	2991.5/3930.3/1288.5	2965.8	2991.5	0.012459	1.492e+06	2.6028e+05	0.050438	0.52011	0.47989	0.95977	0.98048	True
GALNT7_-_174089991.23-P1P2|GALNT7_+_174089973.23-P1P2	GALNT7	1270.4/1367.2/1088.9	768.92/1781.3/1254	1270.4	1254	-0.018772	21161	1.0654e+05	0.05042	0.47989	0.52011	0.95979	0.98048	False
TUBAL3_+_5446770.23-P1P2|TUBAL3_+_5446779.23-P1P2	TUBAL3	6438.6/5766.2/5439	6579.5/5570.9/5729.7	5766.2	5729.7	-0.0091505	2.796e+05	5.244e+05	0.050353	0.47992	0.52008	0.95984	0.98048	False
B4GALT6_+_29264481.23-P1P2|B4GALT6_-_29264499.23-P1P2	B4GALT6	2529.6/2134.1/2831.3	1857.9/2542.2/2506	2529.6	2506	-0.013523	1.2371e+05	2.2011e+05	0.050322	0.47993	0.52007	0.95987	0.98048	False
non-targeting_03111|non-targeting_01921	negative_control	2476.5/3817.8/2203.6	2286/2478.8/2453.1	2476.5	2453.1	-0.01365	9.3687e+05	2.1524e+05	0.050288	0.47995	0.52005	0.95989	0.98048	False
RTN1_-_60097263.23-P1P2|RTN1_-_60097319.23-P1P2	RTN1	5670.6/6858.4/4735	5706.7/4180.5/5723	5670.6	5706.7	0.0091392	1.1431e+06	5.1525e+05	0.050212	0.52002	0.47998	0.95995	0.98049	True
CCDC64B_+_3078780.23-P1P2|CCDC64B_+_3078746.23-P1P2	CCDC64B	6919.6/6356.1/6019.5	6806/6318/5650	6356.1	6318	-0.008684	2.154e+05	5.8108e+05	0.050048	0.48004	0.51996	0.96008	0.98058	False
HEG1_-_124774844.23-P1P2|HEG1_-_124774741.23-P1P2	HEG1	3919.3/2665.1/3769.7	4386/3757.4/3798.4	3769.7	3798.4	0.010933	6.2128e+05	3.3511e+05	0.049548	0.51976	0.48024	0.96048	0.98094	True
REEP1_+_86564763.23-P1P2|REEP1_+_86564736.23-P1P2	REEP1	11856/12382/9734.3	10853/11804/12621	11856	11804	-0.0063578	2.3888e+06	1.1207e+06	0.049248	0.48036	0.51964	0.96072	0.98107	False
C2orf71_+_29297357.23-P1P2|C2orf71_+_29297324.23-P1P2	C2orf71	2982.6/4652.5/3557.9	3090.2/3585.6/4026.1	3557.9	3585.6	0.011163	7.6457e+05	3.153e+05	0.049231	0.51963	0.48037	0.96073	0.98107	True
ARPC3_-_110883364.23-P2|ARPC3_+_110883121.23-P2	ARPC3	4233.4/5340.5/5051	5017.7/6139.3/3497.6	5051	5017.7	-0.0095218	3.7614e+05	4.5611e+05	0.049208	0.48038	0.51962	0.96075	0.98107	False
TAS2R30_+_11287189.23-ENST00000539585.1|TAS2R30_-_11287256.23-ENST00000539585.1	TAS2R30	1567.7/1749.1/2231.5	1578.4/1927.7/1768	1749.1	1768	0.015537	1.3281e+05	1.4922e+05	0.049055	0.51956	0.48044	0.96088	0.98115	True
PLAGL2_+_30795506.23-P1P2|PLAGL2_-_30795515.23-P1P2	PLAGL2	5105.8/6697.4/3499.9	3498.6/5551.3/5072.5	5105.8	5072.5	-0.009434	2.556e+06	4.6132e+05	0.049006	0.48046	0.51954	0.96091	0.98115	False
GSTM2_+_110210900.23-P1|GSTM2_+_110210692.23-P1	GSTM2	6923.3/4949.9/6971.8	6961.9/7021.3/6687.7	6923.3	6961.9	0.0080154	1.9484e+06	6.3584e+05	0.048379	0.51929	0.48071	0.96141	0.98161	True
DSC3_-_28622656.23-P1P2|DSC3_+_28622687.23-P1P2	DSC3	5067.6/3104.3/4688.7	4478.5/4720/5583.7	4688.7	4720	0.0096021	1.3269e+06	4.2171e+05	0.048226	0.51923	0.48077	0.96154	0.98169	True
ERCC6L_-_71458681.23-P1P2|ERCC6L_+_71458754.23-P1P2	ERCC6L	1793.3/654.51/1353.3	1369.5/2534.1/920.53	1353.3	1369.5	0.017165	3.4094e+05	1.1388e+05	0.048035	0.51914	0.48086	0.96172	0.98182	True
MBD3L4_+_7039984.23-ENST00000381394.4|MBD3L4_+_7039981.23-ENST00000381394.4	MBD3L4	1559.3/1747.5/905.07	1542/914.26/1591.2	1559.3	1542	-0.016107	2.3173e+05	1.3221e+05	0.047654	0.481	0.519	0.96199	0.98206	False
KIF3C_+_26205587.23-P1P2|KIF3C_+_26205564.23-P1P2	KIF3C	3625.7/2220.2/3655.7	4091.9/3652.4/2507.9	3625.7	3652.4	0.010606	9.8811e+05	3.2163e+05	0.047184	0.51882	0.48118	0.96237	0.98236	True
IL1B_+_113594323.23-P1P2|IL1B_-_113594267.23-P1P2	IL1B	4251.1/4045.8/3296.7	5438.6/4065.2/4074.1	4045.8	4074.1	0.010058	3.0164e+05	3.6102e+05	0.047118	0.51879	0.48121	0.96242	0.98236	True
DZIP1_+_96295295.23-P1P2|DZIP1_-_96296969.23-P1P2	DZIP1	2949/3250.2/1884.3	3723/2957.2/2973	2949	2973	0.011668	6.1217e+05	2.5873e+05	0.047098	0.51878	0.48122	0.96244	0.98236	True
CHRNE_-_4806328.23-P1P2|CHRNE_+_4806299.23-P1P2	CHRNE	2047.7/1343.3/1544.6	2058.4/1527.6/1354.8	1544.6	1527.6	-0.015975	1.4682e+05	1.309e+05	0.047055	0.48123	0.51877	0.96247	0.98236	False
RUNX3_-_25256729.23-P1|RUNX3_+_25256736.23-P1	RUNX3	3883.9/2606.1/3655.7	3682.5/3222.4/3934.8	3655.7	3682.5	0.010522	5.7693e+05	3.2444e+05	0.046995	0.51874	0.48126	0.96252	0.98236	True
TSSK6_-_19626774.23-P1P2|TSSK6_+_19626896.23-P1P2	TSSK6	1126.9/1270/773.93	105.99/1112.6/1399	1126.9	1112.6	-0.018391	72516	93895	0.046775	0.48135	0.51865	0.96269	0.98248	False
ANK2_-_113970949.23-ENST00000264366.6|ANK2_-_113970921.23-ENST00000264366.6	ANK2	2033.7/2395.6/3049.5	2374.3/2415.4/1446.1	2395.6	2374.3	-0.012881	2.7926e+05	2.0785e+05	0.046727	0.48137	0.51863	0.96273	0.98248	False
C2CD4C_-_409114.23-P1P2|C2CD4C_+_409188.23-P1P2	C2CD4C	3232.4/2647.5/1869.3	3482/2596.4/2625.1	2647.5	2625.1	-0.012252	4.7387e+05	2.3094e+05	0.046606	0.48141	0.51859	0.96283	0.9825	False
non-targeting_01180|non-targeting_01468	negative_control	2589.2/2896.3/2315.3	3421.7/2611.4/2241.7	2589.2	2611.4	0.012266	84640	2.2558e+05	0.046566	0.51857	0.48143	0.96286	0.9825	True
OGN_-_95166850.23-P1|OGN_+_95166772.23-P1	OGN	4072.1/4218/3872.9	4044.1/4365/2624.2	4072.1	4044.1	-0.0099597	30495	3.6349e+05	0.046478	0.48146	0.51854	0.96293	0.9825	False
NLRC4_+_32489898.23-P1P2|NLRC4_-_32489959.23-P1P2	NLRC4	5011.7/3087.6/4455.5	4654.1/4484.9/3957.9	4455.5	4484.9	0.0094787	1.0902e+06	3.9964e+05	0.046469	0.51853	0.48147	0.96294	0.9825	True
YPEL2_-_57409049.23-P1P2|YPEL2_+_57409103.23-P1P2	YPEL2	5327.6/5346.1/5402.5	5378.3/6563.6/4634.3	5346.1	5378.3	0.0086678	1760.2	4.8423e+05	0.046305	0.51847	0.48153	0.96307	0.98252	True
RPN2_-_35807757.23-P1P2|RPN2_-_35807762.23-P1P2	RPN2	1714/944.69/1237.2	1252.1/925.79/1263.6	1237.2	1252.1	0.017237	1.5647e+05	1.0361e+05	0.046237	0.51841	0.48159	0.96318	0.98252	True
PTPRH_+_55720802.23-P1P2|PTPRH_+_55720837.23-P1P2	PTPRH	6432.1/7396.5/6551.5	5838.6/7142.3/6515.8	6551.5	6515.8	-0.0079019	3.6411e+05	5.9992e+05	0.04621	0.48157	0.51843	0.96314	0.98252	False
AP1AR_-_113152975.23-P1P2|AP1AR_-_113152987.23-P1P2	AP1AR	5086.2/5527.8/5455.1	5112.3/6175/5487.6	5455.1	5487.6	0.0085591	70696	4.9464e+05	0.046162	0.51841	0.48159	0.96318	0.98252	True
MSANTD3_-_103189493.23-P1P2|MSANTD3_-_103189499.23-P1P2	MSANTD3	4826.2/5783/3796.6	5271.3/4245/4795.8	4826.2	4795.8	-0.0091154	9.8776e+05	4.3474e+05	0.046111	0.48161	0.51839	0.96322	0.98252	False
NPFFR2_-_72897783.23-P1P2|NPFFR2_-_72897762.23-P1P2	NPFFR2	4264.1/4590.3/4530.7	4501.3/5098.2/3997.3	4530.7	4501.3	-0.0093917	37308	4.0675e+05	0.046106	0.48161	0.51839	0.96323	0.98252	False
C17orf82_+_59489175.23-P1P2|C17orf82_+_59489153.23-P1P2	C17orf82	4619.3/6541.1/5393.9	5361.7/4449.1/6402.4	5393.9	5361.7	-0.0086342	9.5808e+05	4.8879e+05	0.046043	0.48164	0.51836	0.96328	0.98252	False
SERF2_-_44069614.23-P2|SERF2_-_44069628.23-P2	SERF2	8645.7/8368.3/11352	9141.9/6531.3/8604.7	8645.7	8604.7	-0.0068599	3.7006e+06	8.0354e+05	0.045757	0.48175	0.51825	0.9635	0.98267	False
C7orf31_+_25219682.23-P1P2|C7orf31_+_25219948.23-P1P2	C7orf31	2865.1/2878.7/3837.4	4298.7/1774.3/2855.7	2878.7	2855.7	-0.011557	4.5963e+05	2.5223e+05	0.045747	0.48176	0.51824	0.96351	0.98267	False
FRG1_+_190862103.23-P1P2|FRG1_+_190862177.23-P1P2	FRG1	2488.6/1526.7/2331.5	2553/2352/1989	2331.5	2352	0.012616	3.362e+05	2.0199e+05	0.045585	0.51818	0.48182	0.96364	0.98272	True
MYOM3_+_24438568.23-P1|MYOM3_+_24438532.23-P1	MYOM3	2458.8/1726.8/2764.7	2437.7/1934.6/2989.3	2458.8	2437.7	-0.012407	3.147e+05	2.1362e+05	0.045572	0.48183	0.51817	0.96365	0.98272	False
EIF3A_+_120840264.23-P1P2|EIF3A_-_120840274.23-P1P2	EIF3A	206.92/0.79721/140.81	145.47/2.3058/191.22	140.81	145.47	0.04664	11987	10497	0.045478	0.47357	0.52643	0.94714	0.97482	True
IGDCC4_+_65715233.23-P1P2|IGDCC4_+_65715236.23-P1P2	IGDCC4	10356/11885/10589	10544/10473/15974	10589	10544	-0.0061826	8.6679e+05	9.949e+05	0.045401	0.48189	0.51811	0.96379	0.98281	False
LYPLA2_+_24117726.23-P1P2|LYPLA2_-_24117658.23-P1P2	LYPLA2	2195.9/1976.3/1457.6	1957.6/1572.6/3161.3	1976.3	1957.6	-0.013668	1.5865e+05	1.6971e+05	0.045259	0.48195	0.51805	0.9639	0.98288	False
PICK1_-_38453539.23-P1P2|PICK1_-_38453447.23-P1P2	PICK1	157.52/2.3916/237.55	446.81/2.3058/162.39	157.52	162.39	0.043676	15235	11813	0.044828	0.47956	0.52044	0.95911	0.9801	True
ATAD2_+_124408604.23-P1P2|ATAD2_-_124408650.23-P1P2	ATAD2	2711.3/2288.8/1341.5	1979.5/2268.9/2359.9	2288.8	2268.9	-0.012556	5.3797e+05	1.9809e+05	0.044582	0.48222	0.51778	0.96444	0.98334	False
CAPS_-_5914262.23-P1P2|CAPS_-_5914292.23-P1P2	CAPS	3024.5/2963.2/2993.6	3016.5/3496.8/2953.8	2993.6	3016.5	0.010969	939.13	2.6285e+05	0.04458	0.51778	0.48222	0.96444	0.98334	True
KIAA1239_-_37245852.23-P1P2|KIAA1239_-_37245818.23-P1P2	KIAA1239	5921.3/5771/4452.3	5738.9/5971/4064.5	5771	5738.9	-0.0080526	8.8084e+05	5.2486e+05	0.044346	0.48231	0.51769	0.96463	0.98347	False
EHHADH_+_184971806.23-P1P2|EHHADH_+_184971792.23-P1P2	EHHADH	4363.9/3284.5/3276.3	3260.6/3396.5/3209.4	3284.5	3260.6	-0.010512	5.8256e+05	2.8983e+05	0.044304	0.48233	0.51767	0.96466	0.98347	False
PITPNM1_+_67272797.23-P1P2|PITPNM1_-_67272759.23-P1P2	PITPNM1	5738.7/7284.9/7543.7	7248.7/5773.8/8546.1	7284.9	7248.7	-0.0071932	1.2289e+06	6.7088e+05	0.044241	0.48236	0.51764	0.96471	0.98347	False
DEFB116_-_29896153.23-P1P2|DEFB116_-_29896324.23-P1P2	DEFB116	4992.1/5117.3/4323.3	6197.1/4586.3/5021.6	4992.1	5021.6	0.0084982	2.3149e+05	4.505e+05	0.043949	0.51753	0.48247	0.96494	0.98365	True
MEMO1_+_32235995.23-P2|MEMO1_+_32236004.23-P2	MEMO1	3898.8/3800.3/4679.1	3924.6/4980.6/3215.1	3898.8	3924.6	0.0095296	3.0927e+05	3.4721e+05	0.043861	0.51749	0.48251	0.96501	0.98365	True
non-targeting_01813|non-targeting_00122	negative_control	3553/3693.5/2935.6	3577.6/3393/4361.4	3553	3577.6	0.0099446	2.0047e+05	3.1484e+05	0.04381	0.51747	0.48253	0.96506	0.98365	True
RGS13_-_192605302.23-P1P2|RGS13_+_192605293.23-P1P2	RGS13	3915.6/3986.8/4961.8	4012.9/4412.2/3441.9	3986.8	4012.9	0.0094135	4.7777e+05	3.5548e+05	0.043785	0.51746	0.48254	0.96508	0.98365	True
UTP23_-_117778780.23-P1P2|UTP23_+_117778813.23-P1P2	UTP23	563.89/270.25/701.91	895.69/555.71/456.42	563.89	555.71	-0.021058	52637	45276	0.043691	0.48258	0.51742	0.96515	0.98368	False
NRAP_+_115423743.23-P1|NRAP_+_115423699.23-P1	NRAP	2271.4/3610.6/2369.1	1819.4/2405/2349.4	2369.1	2349.4	-0.01206	7.7539e+05	2.0542e+05	0.04353	0.48264	0.51736	0.96528	0.98374	False
non-targeting_02478|non-targeting_03310	negative_control	2483.9/2074.3/2842	3307.4/2135.2/2463.7	2483.9	2463.7	-0.011786	1.4801e+05	2.1593e+05	0.043508	0.48265	0.51735	0.9653	0.98374	False
INSL4_-_5231486.23-P1P2|INSL4_+_5231442.23-P1P2	INSL4	2772.9/2655.5/3039.8	2751.5/2282.8/3408.3	2772.9	2751.5	-0.011153	42523	2.4247e+05	0.043381	0.4827	0.5173	0.9654	0.98379	False
MTMR12_-_32313034.23-P1P2|MTMR12_-_32313040.23-P1P2	MTMR12	1770/3112.3/3835.3	3134.9/2939.9/3223.8	3112.3	3134.9	0.010443	1.1623e+06	2.7384e+05	0.043219	0.51724	0.48276	0.96553	0.98385	True
CAMK1G_-_209757073.23-P1|CAMK1G_+_209757104.23-P1	CAMK1G	2547.3/2488.9/3545	2567.6/4572.5/2041.9	2547.3	2567.6	0.011434	4.9944e+05	2.2173e+05	0.043062	0.51717	0.48283	0.96565	0.98385	True
PROK2_-_71834242.23-P1P2|PROK2_-_71834080.23-P1P2	PROK2	5031.2/6679.8/5338	5825.1/5308/5232	5338	5308	-0.0081121	9.4731e+05	4.8345e+05	0.043055	0.48283	0.51717	0.96566	0.98385	False
"TRAK1_+_42201710.23-ENST00000341421.3,ENST00000396175.1|TRAK1_-_42201877.23-ENST00000341421.3,ENST00000396175.1"	TRAK1	3826.1/3984.4/3001.1	3801/2415.4/3829.1	3826.1	3801	-0.0094954	3.5281e+05	3.4039e+05	0.043032	0.48284	0.51716	0.96568	0.98385	False
OR14C36_+_248512089.23-ENST00000317861.1|OR14C36_+_248512303.23-ENST00000317861.1	OR14C36	2771/2457.8/2072.4	3620.2/2477.6/2401.2	2457.8	2477.6	0.011587	1.2331e+05	2.1353e+05	0.042908	0.51711	0.48289	0.96577	0.9839	True
WAC_+_28822278.23-P1P2|WAC_+_28822275.23-P1P2	WAC	2673.1/3239.9/3570.8	2100/3820.8/3217	3239.9	3217	-0.010194	2.1536e+05	2.8568e+05	0.042693	0.48297	0.51703	0.96595	0.98402	False
PIAS2_+_44500067.23-P2|PIAS2_+_44500062.23-P2	PIAS2	2991/3852.9/3183.9	3945.4/3161.3/2782.7	3183.9	3161.3	-0.010257	2.4242e+05	2.8048e+05	0.042604	0.48301	0.51699	0.96602	0.98405	False
LOC100996634_-_109557601.23-P1P2|LOC100996634_+_109557636.23-P1P2	LOC100996634	2289.1/3538/1703.7	1548.2/3129/2308	2289.1	2308	0.011869	9.5121e+05	1.9812e+05	0.042503	0.51695	0.48305	0.9661	0.98405	True
ASPHD1_-_29911917.23-P1P2|ASPHD1_-_29911974.23-P1P2	ASPHD1	4310.7/4207.7/4538.2	4337.1/6223.5/3307.4	4310.7	4337.1	0.0088045	31190	3.8597e+05	0.042485	0.51694	0.48306	0.96611	0.98405	True
SLCO1B3_-_20963713.23-P1P2|SLCO1B3_+_20963705.23-P1P2	SLCO1B3	2203.4/2839.7/2546.4	2184.2/2566.4/2966.2	2546.4	2566.4	0.011254	1.0184e+05	2.2166e+05	0.042372	0.5169	0.4831	0.9662	0.9841	True
L1TD1_+_62660559.23-P1|L1TD1_+_62660543.23-P1	L1TD1	5270.8/4117.6/5792.7	5901/5300/3847.4	5270.8	5300	0.0079706	8.011e+05	4.7704e+05	0.042286	0.51686	0.48314	0.96627	0.98412	True
LRRC18_+_50143004.23-P1P2|LRRC18_+_50143220.23-P1P2	LRRC18	3861.5/3715/4791.9	3287.7/4731.6/3836.8	3861.5	3836.8	-0.0092516	4.4358e+05	3.4371e+05	0.042113	0.4832	0.5168	0.96641	0.98413	False
SARDH_+_136603430.23-P1P2|SARDH_+_136603393.23-P1P2	SARDH	1679.6/1461.3/1860.7	1286.4/1663.7/2211	1679.6	1663.7	-0.013713	40221	1.4297e+05	0.042052	0.48323	0.51677	0.96646	0.98413	False
LZTS2_-_102756895.23-P2|LZTS2_-_102756907.23-P2	LZTS2	3838.2/3551.6/4382.4	4681.1/3218.9/3862.8	3838.2	3862.8	0.009198	1.8915e+05	3.4153e+05	0.042018	0.51676	0.48324	0.96648	0.98413	True
GLP2R_-_9745887.23-P1P2|GLP2R_-_9746068.23-P1P2	GLP2R	6966.2/5220.9/5877.6	5908.2/5954.8/5268.5	5877.6	5908.2	0.0075052	8.0811e+05	5.3508e+05	0.041916	0.51672	0.48328	0.96657	0.98413	True
SEL1L3_+_25864357.23-P1P2|SEL1L3_+_25864342.23-P1P2	SEL1L3	4130.9/3248.6/3958.9	3934/3669.7/5700	3958.9	3934	-0.0090991	2.6702e+05	3.5285e+05	0.041912	0.48328	0.51672	0.96657	0.98413	False
AZGP1_+_99573447.23-P1P2|AZGP1_+_99573276.23-P1P2	AZGP1	1133.4/733.43/1126.5	872.83/1113.7/1372.1	1126.5	1113.7	-0.016446	77275	93864	0.041867	0.4833	0.5167	0.9666	0.98413	False
ACSM2A_-_20463283.23-P1P2|ACSM2A_-_20462920.23-P1P2	ACSM2A	2785.9/2170.8/3301	3506.9/1750.1/2765.4	2785.9	2765.4	-0.010644	3.2186e+05	2.4367e+05	0.041499	0.48345	0.51655	0.9669	0.98438	False
APOO_-_23925881.23-P1P2|APOO_-_23925835.23-P1P2	APOO	6420/6135.3/6547.2	6388.3/6472.5/5626.9	6420	6388.3	-0.0071376	48614	5.8723e+05	0.041352	0.48351	0.51649	0.96702	0.98438	False
KLHL11_-_40021667.23-P1P2|KLHL11_+_40021619.23-P1P2	KLHL11	4479.4/3698.3/5331.5	6050.6/4036.4/4505.6	4479.4	4505.6	0.0083905	6.6815e+05	4.019e+05	0.041223	0.51644	0.48356	0.96712	0.98438	True
R3HDM2_-_57824755.23-P1P2|R3HDM2_-_57824746.23-P1P2	R3HDM2	3903.4/4045/3198.9	3927.7/3640.9/4035.7	3903.4	3927.7	0.0089518	2.582e+05	3.4765e+05	0.041217	0.51644	0.48356	0.96712	0.98438	True
