id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ZNF112	1	0.72597	0.83329	1.0	13129	0	0.42578	0.27403	0.16671	0.580781	5257	1	0.42578
MIS18A	1	0.72602	0.83329	1.0	13130	0	0.59432	0.27398	0.16671	0.580781	5256	1	0.59432
TXNDC11	1	0.72607	0.83329	1.0	13131	0	0.31095	0.27393	0.16671	0.580781	5255	1	0.31095
HIST1H2BJ	1	0.72611	0.83329	1.0	13132	0	0.34612	0.27389	0.16671	0.580781	5254	1	0.34612
GALNT2	1	0.72626	0.83329	1.0	13133	0	0.25363	0.27374	0.16671	0.580781	5253	1	0.25363
WDR96	1	0.7263	0.83329	1.0	13134	0	0.3013	0.2737	0.16671	0.580781	5252	1	0.3013
CRLS1	1	0.72635	0.83329	1.0	13135	0	0.38621	0.27365	0.16671	0.580781	5251	1	0.38621
CCNI2	1	0.7264	0.83329	1.0	13136	0	0.36155	0.2736	0.16671	0.580781	5250	1	0.36155
PHRF1	1	0.72645	0.83329	1.0	13137	0	0.29762	0.27355	0.16671	0.580781	5249	1	0.29762
LOC100652824	1	0.7265	0.83329	1.0	13138	0	0.26472	0.2735	0.16671	0.580781	5247	1	0.26472
THPO	1	0.72654	0.83329	1.0	13139	0	0.28887	0.27346	0.16671	0.580781	5246	1	0.28887
SLC39A13	1	0.72659	0.83329	1.0	13140	0	0.26715	0.27341	0.16671	0.580781	5245	1	0.26715
SEMA3F	1	0.72664	0.83329	1.0	13141	0	0.26493	0.27336	0.16671	0.580781	5244	1	0.26493
PGA3	1	0.72669	0.83329	1.0	13142	0	0.29619	0.27331	0.16671	0.580781	5243	1	0.29619
CCDC63	1	0.72674	0.83329	1.0	13143	0	0.26738	0.27326	0.16671	0.580781	5242	1	0.26738
C3orf33	1	0.72678	0.83329	1.0	13144	0	0.40317	0.27322	0.16671	0.580781	5241	1	0.40317
PAG1	1	0.72683	0.83329	1.0	13145	0	0.23082	0.27317	0.16671	0.580781	5240	1	0.23082
CLN6	1	0.72688	0.83329	1.0	13146	0	0.27712	0.27312	0.16671	0.580781	5239	1	0.27712
IL22	1	0.72693	0.83329	1.0	13147	0	0.36427	0.27307	0.16671	0.580781	5238	1	0.36427
MOCS1	1	0.72702	0.83329	1.0	13148	0	0.32726	0.27298	0.16671	0.580781	5237	1	0.32726
NLRP9	1	0.72707	0.83329	1.0	13149	0	0.37168	0.27293	0.16671	0.580781	5236	1	0.37168
PGGT1B	1	0.72721	0.83329	1.0	13150	0	0.37839	0.27279	0.16671	0.580781	5235	1	0.37839
MCTS1	1	0.72726	0.83329	1.0	13151	0	0.22345	0.27274	0.16671	0.580781	5234	1	0.22345
FAM71F1	2	0.72732	0.7891	1.0	13152	0	0.061964	0.73919	0.67013	0.966412	13481	0	0.061964
MICU1	1	0.72736	0.83329	1.0	13153	0	0.33971	0.27264	0.16671	0.580781	5233	1	0.33971
PAK2	1	0.72741	0.83329	1.0	13154	0	0.44472	0.27259	0.16671	0.580781	5232	1	0.44472
TRABD2A	1	0.72745	0.83329	1.0	13155	0	0.28857	0.27255	0.16671	0.580781	5231	1	0.28857
KRT26	1	0.7275	0.83329	1.0	13156	0	0.27433	0.2725	0.16671	0.580781	5230	1	0.27433
SPG20	1	0.72755	0.83329	1.0	13157	0	0.23578	0.27245	0.16671	0.580781	5229	1	0.23578
PPP1R1A	1	0.7276	0.83329	1.0	13158	0	0.23412	0.2724	0.16671	0.580781	5227	1	0.23412
TPRG1L	1	0.72764	0.83329	1.0	13159	0	0.27623	0.27236	0.16671	0.580781	5226	1	0.27623
ARMCX3	1	0.72769	0.83329	1.0	13160	0	0.31083	0.27231	0.16671	0.580781	5225	1	0.31083
ZNF414	1	0.72774	0.83329	1.0	13161	0	0.2683	0.27226	0.16671	0.580781	5224	1	0.2683
B3GNT3	1	0.72779	0.83329	1.0	13162	0	0.2351	0.27221	0.16671	0.580781	5223	1	0.2351
OBSCN	1	0.72784	0.83329	1.0	13163	0	0.24815	0.27216	0.16671	0.580781	5222	1	0.24815
PNMA2	1	0.72793	0.83329	1.0	13164	0	0.33326	0.27207	0.16671	0.580781	5221	1	0.33326
MTUS1	1	0.72798	0.83329	1.0	13165	0	0.31497	0.27202	0.16671	0.580781	5220	1	0.31497
MAP4K3	1	0.72808	0.83426	1.0	13166	0	0.31869	0.27192	0.16574	0.580781	5219	1	0.31869
PRRC2B	1	0.72812	0.83426	1.0	13167	0	0.44014	0.27188	0.16574	0.580781	5218	1	0.44014
LACTBL1	1	0.72822	0.83426	1.0	13168	0	0.36112	0.27178	0.16574	0.580781	5217	1	0.36112
GRHL1	1	0.72836	0.83525	1.0	13169	0	0.23702	0.27164	0.16475	0.579026	5216	1	0.23702
RASD2	1	0.72841	0.83525	1.0	13170	0	0.3003	0.27159	0.16475	0.579026	5215	1	0.3003
RAP1B	1	0.72846	0.83525	1.0	13171	0	0.30247	0.27154	0.16475	0.579026	5214	1	0.30247
SFT2D1	1	0.72851	0.83525	1.0	13172	0	0.29746	0.27149	0.16475	0.579026	5213	1	0.29746
KBTBD6	1	0.72855	0.83525	1.0	13173	0	0.32509	0.27145	0.16475	0.579026	5211	1	0.32509
WDR35	1	0.72865	0.83625	1.0	13174	0	0.26799	0.27135	0.16375	0.576503	5210	1	0.26799
KY	1	0.7287	0.83625	1.0	13175	0	0.2795	0.2713	0.16375	0.576503	5209	1	0.2795
AQP1	1	0.72875	0.83625	1.0	13176	0	0.3188	0.27125	0.16375	0.576503	5208	1	0.3188
RAMP2	1	0.72879	0.83625	1.0	13177	0	0.36628	0.27121	0.16375	0.576503	5207	1	0.36628
APBB1IP	1	0.72884	0.83625	1.0	13178	0	0.27333	0.27116	0.16375	0.576503	5206	1	0.27333
LRAT	1	0.72889	0.83625	1.0	13179	0	0.35119	0.27111	0.16375	0.576503	5205	1	0.35119
MTL5	1	0.72894	0.83625	1.0	13180	0	0.28914	0.27106	0.16375	0.576503	5204	1	0.28914
HSH2D	1	0.72899	0.83625	1.0	13181	0	0.28575	0.27101	0.16375	0.576503	5203	1	0.28575
CDKN3	1	0.72903	0.83625	1.0	13182	0	0.1945	0.27097	0.16375	0.576503	5202	1	0.1945
PPAN-P2RY11	1	0.72913	0.83625	1.0	13183	0	1.9613	0.27087	0.16375	0.576503	5201	1	1.9613
SSX4	1	0.72918	0.83625	1.0	13184	0	0.45087	0.27082	0.16375	0.576503	5200	1	0.45087
KLRB1	1	0.72922	0.83625	1.0	13185	0	0.33089	0.27078	0.16375	0.576503	5199	1	0.33089
PPP1R35	1	0.72932	0.83625	1.0	13186	0	0.49077	0.27068	0.16375	0.576503	5198	1	0.49077
PROB1	1	0.72937	0.83625	1.0	13187	0	0.67854	0.27063	0.16375	0.576503	5197	1	0.67854
MYO7B	1	0.72946	0.83724	1.0	13188	0	0.31526	0.27054	0.16276	0.575435	5196	1	0.31526
OR51E1	1	0.72951	0.83724	1.0	13189	0	0.32531	0.27049	0.16276	0.575435	5195	1	0.32531
PSPN	1	0.72961	0.83724	1.0	13190	0	0.29813	0.27039	0.16276	0.575435	5194	1	0.29813
KIAA0319	1	0.72966	0.83724	1.0	13191	0	0.27756	0.27034	0.16276	0.575435	5193	1	0.27756
CHTOP	1	0.7297	0.83724	1.0	13192	0	0.34767	0.2703	0.16276	0.575435	5192	1	0.34767
CMTM6	1	0.72975	0.83724	1.0	13193	0	0.25368	0.27025	0.16276	0.575435	5191	1	0.25368
LILRB5	1	0.7298	0.83724	1.0	13194	0	0.26601	0.2702	0.16276	0.575435	5190	1	0.26601
C15orf27	1	0.72989	0.83724	1.0	13195	0	0.34287	0.27011	0.16276	0.575435	5189	1	0.34287
KLLN	1	0.72994	0.83724	1.0	13196	0	0.2509	0.27006	0.16276	0.575435	5188	1	0.2509
CLEC12B	1	0.73004	0.83724	1.0	13197	0	0.31698	0.26996	0.16276	0.575435	5187	1	0.31698
RNF168	1	0.73013	0.83724	1.0	13198	0	0.42064	0.26987	0.16276	0.575435	5186	1	0.42064
THEGL	1	0.73018	0.83724	1.0	13199	0	0.50522	0.26982	0.16276	0.575435	5185	1	0.50522
FAM26E	1	0.73033	0.83818	1.0	13200	0	0.4106	0.26967	0.16182	0.573424	5184	1	0.4106
SIPA1L3	1	0.73037	0.83818	1.0	13201	0	0.271	0.26963	0.16182	0.573424	5182	1	0.271
TXLNA	1	0.73042	0.83818	1.0	13202	0	0.22584	0.26958	0.16182	0.573424	5181	1	0.22584
HOXD3	1	0.73047	0.83818	1.0	13203	0	0.68595	0.26953	0.16182	0.573424	5180	1	0.68595
RHOC	1	0.73056	0.83818	1.0	13204	0	0.27262	0.26944	0.16182	0.573424	5178	1	0.27262
TMC1	3	0.73059	0.77862	1.0	13205	0	0.30125	0.25965	0.17697	0.601081	5010	2	0.30125
C14orf182	1	0.73061	0.83818	1.0	13206	0	0.30232	0.26939	0.16182	0.573424	5177	1	0.30232
TOP3A	1	0.73066	0.83819	1.0	13207	0	0.35225	0.26934	0.16181	0.573424	5176	1	0.35225
EFNA4	1	0.73076	0.83819	1.0	13208	0	0.27068	0.26924	0.16181	0.573424	5175	1	0.27068
KIAA1683	2	0.73081	0.79087	1.0	13209	0	0.30449	0.3335	0.19393	0.614448	6301	1	0.30449
TGM3	1	0.73085	0.83819	1.0	13210	0	0.28728	0.26915	0.16181	0.573424	5174	1	0.28728
MYL3	2	0.73086	0.79087	1.0	13211	0	0.10516	0.55589	0.40467	0.833604	10235	1	0.10516
WWC3	1	0.7309	0.83819	1.0	13212	0	0.28856	0.2691	0.16181	0.573424	5173	1	0.28856
SHOX	1	0.73095	0.83819	1.0	13213	0	0.24804	0.26905	0.16181	0.573424	5172	1	0.24804
TBL3	1	0.731	0.83819	1.0	13214	0	1.0903	0.269	0.16181	0.573424	5171	1	1.0903
PRSS2	1	0.73104	0.83819	1.0	13215	0	0.25058	0.26896	0.16181	0.573424	5170	1	0.25058
FAM211A	1	0.73114	0.83919	1.0	13216	0	0.28181	0.26886	0.16081	0.572844	5169	1	0.28181
BAIAP2L2	2	0.73121	0.79087	1.0	13217	0	0.37002	0.3218	0.1899	0.612439	6103	1	0.37002
BAIAP3	1	0.73128	0.83919	1.0	13218	0	0.62377	0.26872	0.16081	0.572844	5168	1	0.62377
KCNJ9	1	0.73133	0.83919	1.0	13219	0	0.34211	0.26867	0.16081	0.572844	5167	1	0.34211
REEP2	1	0.73138	0.83919	1.0	13220	0	0.26156	0.26862	0.16081	0.572844	5166	1	0.26156
TMX4	1	0.73143	0.83919	1.0	13221	0	0.33262	0.26857	0.16081	0.572844	5165	1	0.33262
ATG5	1	0.73147	0.83919	1.0	13222	0	0.30912	0.26853	0.16081	0.572844	5164	1	0.30912
KRTAP4-7	1	0.73152	0.83919	1.0	13223	0	0.31108	0.26848	0.16081	0.572844	5163	1	0.31108
TMEM5	1	0.73162	0.83919	1.0	13224	0	0.26089	0.26838	0.16081	0.572844	5162	1	0.26089
BMPR1A	1	0.73167	0.83919	1.0	13225	0	0.24101	0.26833	0.16081	0.572844	5161	1	0.24101
FRA10AC1	1	0.73171	0.83919	1.0	13226	0	0.67203	0.26829	0.16081	0.572844	5160	1	0.67203
MSH3	1	0.73176	0.83919	1.0	13227	0	0.73218	0.26824	0.16081	0.572844	5159	1	0.73218
GABRA1	1	0.73181	0.83919	1.0	13228	0	0.29768	0.26819	0.16081	0.572844	5158	1	0.29768
EMC10	1	0.73186	0.83919	1.0	13229	0	0.28344	0.26814	0.16081	0.572844	5157	1	0.28344
MANBAL	1	0.73191	0.83919	1.0	13230	0	0.28831	0.26809	0.16081	0.572844	5156	1	0.28831
BOLA2	1	0.73195	0.83919	1.0	13231	0	0.25178	0.26805	0.16081	0.572844	5155	1	0.25178
RTKN	2	0.732	0.79087	1.0	13232	0	0.13941	0.57501	0.42632	0.852988	10567	1	0.13941
SERF1B	1	0.732	0.83919	1.0	13233	0	0.30912	0.268	0.16081	0.572844	5154	1	0.30912
POU2F3	2	0.73205	0.79087	1.0	13234	0	0.22643	0.30833	0.18446	0.602094	5864	1	0.22643
LRRC6	1	0.73205	0.83919	1.0	13235	0	0.47128	0.26795	0.16081	0.572844	5153	1	0.47128
ALDH8A1	1	0.7321	0.83919	1.0	13236	0	0.34132	0.2679	0.16081	0.572844	5152	1	0.34132
9-Sep	1	0.73224	0.83919	1.0	13237	0	0.23781	0.26776	0.16081	0.572844	5151	1	0.23781
ROBO3	1	0.73229	0.83919	1.0	13238	0	0.25516	0.26771	0.16081	0.572844	5150	1	0.25516
CD97	1	0.73234	0.83919	1.0	13239	0	0.26239	0.26766	0.16081	0.572844	5149	1	0.26239
OAT	1	0.73238	0.83919	1.0	13240	0	0.31516	0.26762	0.16081	0.572844	5148	1	0.31516
GEMIN8	1	0.73243	0.83919	1.0	13241	0	0.5379	0.26757	0.16081	0.572844	5147	1	0.5379
HPGD	1	0.73248	0.83919	1.0	13242	0	0.28282	0.26752	0.16081	0.572844	5146	1	0.28282
MICAL1	1	0.73253	0.83919	1.0	13243	0	0.38985	0.26747	0.16081	0.572844	5145	1	0.38985
PAQR5	1	0.73258	0.83919	1.0	13244	0	0.72193	0.26742	0.16081	0.572844	5144	1	0.72193
INHBA	1	0.73262	0.83919	1.0	13245	0	0.32749	0.26738	0.16081	0.572844	5143	1	0.32749
GOLGA8B	1	0.73267	0.83919	1.0	13246	0	0.27836	0.26733	0.16081	0.572844	5141	1	0.27836
C17orf66	1	0.73277	0.84019	1.0	13247	0	0.39284	0.26723	0.15981	0.572399	5140	1	0.39284
SP100	1	0.73281	0.84019	1.0	13248	0	0.31556	0.26719	0.15981	0.572399	5139	1	0.31556
RAB13	1	0.73286	0.84019	1.0	13249	0	0.22316	0.26714	0.15981	0.572399	5138	1	0.22316
FTHL17	1	0.73296	0.84117	1.0	13250	0	0.30398	0.26704	0.15883	0.569324	5137	1	0.30398
MSGN1	1	0.73301	0.84117	1.0	13251	0	0.57503	0.26699	0.15883	0.569324	5136	1	0.57503
CBL	1	0.73305	0.84117	1.0	13252	0	0.29324	0.26695	0.15883	0.569324	5135	1	0.29324
PXT1	1	0.7331	0.84117	1.0	13253	0	0.37329	0.2669	0.15883	0.569324	5134	1	0.37329
HIST1H1T	1	0.7332	0.84216	1.0	13254	0	0.37814	0.2668	0.15784	0.566245	5133	1	0.37814
OR2AT4	1	0.73325	0.84216	1.0	13255	0	0.34803	0.26675	0.15784	0.566245	5132	1	0.34803
IKBKE	1	0.73329	0.84216	1.0	13256	0	0.3098	0.26671	0.15784	0.566245	5131	1	0.3098
SPHK1	1	0.73339	0.84317	1.0	13257	0	0.28974	0.26661	0.15683	0.562926	5130	1	0.28974
CYFIP1	1	0.73353	0.84414	1.0	13258	0	0.39565	0.26647	0.15586	0.559665	5129	1	0.39565
ALPPL2	1	0.73358	0.84414	1.0	13259	0	0.26385	0.26642	0.15586	0.559665	5128	1	0.26385
C11orf73	1	0.73363	0.84414	1.0	13260	0	0.24107	0.26637	0.15586	0.559665	5127	1	0.24107
CNRIP1	1	0.73368	0.84414	1.0	13261	0	0.26654	0.26632	0.15586	0.559665	5126	1	0.26654
NR1H3	2	0.73368	0.79266	1.0	13262	0	0.045727	0.76399	0.70282	0.979482	13929	0	0.045727
ANP32A	1	0.73372	0.84414	1.0	13263	0	0.38662	0.26628	0.15586	0.559665	5125	1	0.38662
UTRN	1	0.73377	0.84414	1.0	13264	0	0.27983	0.26623	0.15586	0.559665	5124	1	0.27983
OR4M2	1	0.73382	0.84414	1.0	13265	0	0.3258	0.26618	0.15586	0.559665	5123	1	0.3258
DEAF1	1	0.73392	0.84509	1.0	13266	0	0.46122	0.26608	0.15491	0.557226	5122	1	0.46122
RBP2	2	0.73393	0.79266	1.0	13267	0	0.20958	0.40679	0.2547	0.681781	7596	1	0.20958
DDX52	1	0.73406	0.84509	1.0	13268	0	0.59632	0.26594	0.15491	0.557226	5121	1	0.59632
ALMS1	1	0.73411	0.84509	1.0	13269	0	0.40277	0.26589	0.15491	0.557226	5120	1	0.40277
ASB13	1	0.73416	0.84509	1.0	13270	0	0.14122	0.26584	0.15491	0.557226	5119	1	0.14122
SOD1	1	0.7342	0.84509	1.0	13271	0	0.77109	0.2658	0.15491	0.557226	5118	1	0.77109
BNIP3L	1	0.73425	0.84509	1.0	13272	0	0.18303	0.26575	0.15491	0.557226	5117	1	0.18303
OPRK1	1	0.7343	0.84509	1.0	13273	0	0.30896	0.2657	0.15491	0.557226	5116	1	0.30896
PCDHB7	1	0.73435	0.84509	1.0	13274	0	0.22533	0.26565	0.15491	0.557226	5115	1	0.22533
C14orf39	1	0.73439	0.84509	1.0	13275	0	0.41145	0.26561	0.15491	0.557226	5114	1	0.41145
TFAP2E	1	0.73444	0.84509	1.0	13276	0	0.24729	0.26556	0.15491	0.557226	5113	1	0.24729
PFKFB4	1	0.73454	0.84607	1.0	13277	0	0.23016	0.26546	0.15393	0.556002	5112	1	0.23016
SIRPB1	1	0.73459	0.84607	1.0	13278	0	0.38193	0.26541	0.15393	0.556002	5111	1	0.38193
GRM3	1	0.73463	0.84607	1.0	13279	0	0.3497	0.26537	0.15393	0.556002	5110	1	0.3497
WDR26	1	0.73468	0.84607	1.0	13280	0	0.32051	0.26532	0.15393	0.556002	5109	1	0.32051
HNMT	1	0.73473	0.84607	1.0	13281	0	0.38604	0.26527	0.15393	0.556002	5108	1	0.38604
C7orf73	1	0.73478	0.84607	1.0	13282	0	0.31218	0.26522	0.15393	0.556002	5107	1	0.31218
ABRA	1	0.73483	0.84607	1.0	13283	0	0.33838	0.26517	0.15393	0.556002	5106	1	0.33838
POLR1D	2	0.73487	0.79266	1.0	13284	0	3.7699	0.013977	0.0013238	0.036213	296	1	3.7699
FAM47A	1	0.73492	0.84607	1.0	13285	0	0.36297	0.26508	0.15393	0.556002	5105	1	0.36297
FYCO1	1	0.73497	0.84607	1.0	13286	0	0.28169	0.26503	0.15393	0.556002	5104	1	0.28169
RGPD3	1	0.73506	0.84607	1.0	13287	0	0.31331	0.26494	0.15393	0.556002	5103	1	0.31331
PTGS1	1	0.73511	0.84607	1.0	13288	0	0.25763	0.26489	0.15393	0.556002	5102	1	0.25763
POMT1	1	0.73516	0.84607	1.0	13289	0	0.27613	0.26484	0.15393	0.556002	5101	1	0.27613
GALNT10	1	0.73521	0.84607	1.0	13290	0	0.16424	0.26479	0.15393	0.556002	5100	1	0.16424
MMP20	1	0.73526	0.84607	1.0	13291	0	0.3097	0.26474	0.15393	0.556002	5099	1	0.3097
SH2D6	1	0.7353	0.84607	1.0	13292	0	0.32838	0.2647	0.15393	0.556002	5098	1	0.32838
LMNB1	1	0.73535	0.84607	1.0	13293	0	0.28774	0.26465	0.15393	0.556002	5097	1	0.28774
ERCC3	1	0.7354	0.84607	1.0	13294	0	0.84713	0.2646	0.15393	0.556002	5096	1	0.84713
BID	1	0.73545	0.84607	1.0	13295	0	0.27476	0.26455	0.15393	0.556002	5095	1	0.27476
INIP	1	0.73554	0.84702	1.0	13296	0	0.41829	0.26446	0.15298	0.554646	5094	1	0.41829
ZNF439	1	0.73559	0.84702	1.0	13297	0	0.27558	0.26441	0.15298	0.554646	5093	1	0.27558
SBSPON	1	0.73564	0.84702	1.0	13298	0	0.27233	0.26436	0.15298	0.554646	5092	1	0.27233
TMC8	2	0.7357	0.79266	1.0	13299	0	0.74529	0.1054	0.05552	0.342389	2156	1	0.74529
TRIM39-RPP21	1	0.73578	0.848	1.0	13300	0	0.30538	0.26422	0.152	0.551774	5090	1	0.30538
PACSIN2	1	0.73583	0.848	1.0	13301	0	0.25703	0.26417	0.152	0.551774	5088	1	0.25703
GSTA3	1	0.73588	0.848	1.0	13302	0	0.37431	0.26412	0.152	0.551774	5087	1	0.37431
MSANTD1	1	0.73593	0.848	1.0	13303	0	0.3206	0.26407	0.152	0.551774	5086	1	0.3206
SMIM14	1	0.73602	0.848	1.0	13304	0	0.21543	0.26398	0.152	0.551774	5085	1	0.21543
MYOZ3	1	0.73612	0.848	1.0	13305	0	0.46473	0.26388	0.152	0.551774	5084	1	0.46473
KRT75	1	0.73617	0.848	1.0	13306	0	0.24563	0.26383	0.152	0.551774	5083	1	0.24563
PPP2R2D	1	0.73621	0.848	1.0	13307	0	0.39976	0.26379	0.152	0.551774	5082	1	0.39976
OR52K2	1	0.73626	0.848	1.0	13308	0	0.28546	0.26374	0.152	0.551774	5081	1	0.28546
ZPLD1	2	0.73629	0.79266	1.0	13309	0	0.13247	0.64427	0.51379	0.881053	11761	1	0.13247
HMGN5	1	0.73631	0.848	1.0	13310	0	0.33699	0.26369	0.152	0.551774	5080	1	0.33699
ADAM11	1	0.7364	0.848	1.0	13311	0	0.26614	0.2636	0.152	0.551774	5079	1	0.26614
TMEM92	1	0.73645	0.848	1.0	13312	0	0.32568	0.26355	0.152	0.551774	5078	1	0.32568
SYNPO2	1	0.7365	0.848	1.0	13313	0	0.32537	0.2635	0.152	0.551774	5076	1	0.32537
ASAP1	1	0.7366	0.848	1.0	13314	0	0.22931	0.2634	0.152	0.551774	5075	1	0.22931
ZNF235	1	0.73664	0.848	1.0	13315	0	0.45748	0.26336	0.152	0.551774	5074	1	0.45748
LRWD1	1	0.73669	0.848	1.0	13316	0	0.35855	0.26331	0.152	0.551774	5073	1	0.35855
RELL1	1	0.73674	0.848	1.0	13317	0	1.0665	0.26326	0.152	0.551774	5072	1	1.0665
PMPCB	2	0.73679	0.79266	1.0	13318	0	0.92648	0.65773	0.52852	0.887922	12008	0	0.92648
RNASE3	1	0.73684	0.848	1.0	13319	0	0.32883	0.26316	0.152	0.551774	5071	1	0.32883
DNASE2	1	0.73688	0.848	1.0	13320	0	0.31232	0.26312	0.152	0.551774	5070	1	0.31232
HSPB3	1	0.73693	0.848	1.0	13321	0	0.27818	0.26307	0.152	0.551774	5069	1	0.27818
RIPK2	1	0.73698	0.848	1.0	13322	0	1.1774	0.26302	0.152	0.551774	5068	1	1.1774
ACTR3C	1	0.73708	0.84895	1.0	13323	0	0.34948	0.26292	0.15105	0.550603	5067	1	0.34948
DEFB106B	1	0.73717	0.84895	1.0	13324	0	0.23283	0.26283	0.15105	0.550603	5066	1	0.23283
IRF8	1	0.73722	0.84895	1.0	13325	0	0.22174	0.26278	0.15105	0.550603	5065	1	0.22174
MAGEA3	1	0.73727	0.84895	1.0	13326	0	0.29132	0.26273	0.15105	0.550603	5063	1	0.29132
CTSA	1	0.73731	0.84895	1.0	13327	0	0.27441	0.26269	0.15105	0.550603	5062	1	0.27441
HIST3H2BB	1	0.73736	0.84895	1.0	13328	0	0.37297	0.26264	0.15105	0.550603	5061	1	0.37297
AIMP1	1	0.73741	0.84895	1.0	13329	0	0.29632	0.26259	0.15105	0.550603	5060	1	0.29632
MXD3	1	0.73746	0.84895	1.0	13330	0	0.2439	0.26254	0.15105	0.550603	5059	1	0.2439
POMC	1	0.73751	0.84895	1.0	13331	0	0.24516	0.26249	0.15105	0.550603	5058	1	0.24516
EPGN	1	0.73755	0.84895	1.0	13332	0	0.33009	0.26245	0.15105	0.550603	5057	1	0.33009
ZNF416	1	0.7376	0.84895	1.0	13333	0	0.26936	0.2624	0.15105	0.550603	5056	1	0.26936
CLEC18A	2	0.73762	0.79448	1.0	13334	0	0.22973	0.44058	0.28324	0.711514	8173	1	0.22973
GOT1L1	1	0.7377	0.84895	1.0	13335	0	0.27526	0.2623	0.15105	0.550603	5055	1	0.27526
DMXL1	1	0.73775	0.84895	1.0	13336	0	0.84862	0.26225	0.15105	0.550603	5054	1	0.84862
C22orf24	1	0.73779	0.84895	1.0	13337	0	0.30972	0.26221	0.15105	0.550603	5053	1	0.30972
LMBR1L	1	0.73784	0.84895	1.0	13338	0	0.49855	0.26216	0.15105	0.550603	5052	1	0.49855
SPOCK3	1	0.73794	0.84895	1.0	13339	0	0.25799	0.26206	0.15105	0.550603	5051	1	0.25799
FOXF1	1	0.73803	0.84895	1.0	13340	0	0.34687	0.26197	0.15105	0.550603	5050	1	0.34687
KIAA1257	1	0.73808	0.84895	1.0	13341	0	0.29992	0.26192	0.15105	0.550603	5049	1	0.29992
GABBR1	2	0.73811	0.79538	1.0	13342	0	0.70196	0.36524	0.21945	0.640496	6860	1	0.70196
GOLGA4	1	0.73818	0.84895	1.0	13343	0	0.27624	0.26182	0.15105	0.550603	5048	1	0.27624
GDNF-AS1	3	0.73821	0.78707	1.0	13344	0	0.075433	0.31538	0.24179	0.664962	5987	1	0.075433
C10orf137	1	0.73822	0.84895	1.0	13345	0	0.30715	0.26178	0.15105	0.550603	5047	1	0.30715
IFNGR2	1	0.73832	0.8499	1.0	13346	0	0.27372	0.26168	0.1501	0.549322	5046	1	0.27372
FKRP	1	0.73837	0.8499	1.0	13347	0	0.37961	0.26163	0.1501	0.549322	5045	1	0.37961
PGS1	1	0.73842	0.8499	1.0	13348	0	0.34375	0.26158	0.1501	0.549322	5044	1	0.34375
PIBF1	1	0.73846	0.8499	1.0	13349	0	0.45651	0.26154	0.1501	0.549322	5043	1	0.45651
LEMD1	1	0.73851	0.8499	1.0	13350	0	0.25887	0.26149	0.1501	0.549322	5042	1	0.25887
PDZD3	1	0.73865	0.85089	1.0	13351	0	0.37732	0.26135	0.14911	0.5467	5040	1	0.37732
ZNF98	1	0.7387	0.85089	1.0	13352	0	0.30923	0.2613	0.14911	0.5467	5039	1	0.30923
IL5RA	1	0.73875	0.85089	1.0	13353	0	0.31404	0.26125	0.14911	0.5467	5038	1	0.31404
DMRT1	1	0.7388	0.85089	1.0	13354	0	0.39205	0.2612	0.14911	0.5467	5037	1	0.39205
NFATC4	1	0.73885	0.85089	1.0	13355	0	0.31709	0.26115	0.14911	0.5467	5036	1	0.31709
CAPN1	1	0.73889	0.85089	1.0	13356	0	0.62122	0.26111	0.14911	0.5467	5035	1	0.62122
ASUN	1	0.73894	0.85089	1.0	13357	0	0.42799	0.26106	0.14911	0.5467	5034	1	0.42799
PRND	1	0.73909	0.85191	1.0	13358	0	0.2968	0.26091	0.14809	0.543816	5033	1	0.2968
DPP7	2	0.73909	0.79538	1.0	13359	0	2.4761	0.069731	0.026563	0.242092	1445	1	2.4761
POLR2J3	1	0.73913	0.85191	1.0	13360	0	0.34136	0.26087	0.14809	0.543816	5032	1	0.34136
IL13RA1	1	0.73918	0.85191	1.0	13361	0	0.25808	0.26082	0.14809	0.543816	5031	1	0.25808
CXorf57	1	0.73923	0.85191	1.0	13362	0	0.24779	0.26077	0.14809	0.543816	5030	1	0.24779
MRPS16	1	0.73933	0.85191	1.0	13363	0	0.79484	0.26067	0.14809	0.543816	5029	1	0.79484
ARHGAP1	1	0.73937	0.85191	1.0	13364	0	0.34782	0.26063	0.14809	0.543816	5028	1	0.34782
MTM1	1	0.73942	0.85191	1.0	13365	0	0.32049	0.26058	0.14809	0.543816	5027	1	0.32049
IRF2BPL	1	0.73947	0.85191	1.0	13366	0	0.33699	0.26053	0.14809	0.543816	5026	1	0.33699
TPBGL	1	0.73952	0.85191	1.0	13367	0	0.283	0.26048	0.14809	0.543816	5025	1	0.283
DPP3	1	0.73956	0.85191	1.0	13368	0	0.37337	0.26044	0.14809	0.543816	5024	1	0.37337
TEX13A	1	0.73961	0.85191	1.0	13369	0	0.32034	0.26039	0.14809	0.543816	5022	1	0.32034
UBE2U	1	0.73966	0.85191	1.0	13370	0	0.22491	0.26034	0.14809	0.543816	5021	1	0.22491
RASA2	1	0.73971	0.85191	1.0	13371	0	0.13591	0.26029	0.14809	0.543816	5020	1	0.13591
TMEM121	2	0.73977	0.79719	1.0	13372	0	0.17293	0.38424	0.23158	0.651191	7193	1	0.17293
