sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
C10orf107_-_63422702.23-P1P2|C10orf107_-_63422741.23-P1P2	C10orf107	2374.7/1463.5/3158.3	2166.1/1652.6/2456.9	2374.7	2166.1	-0.13258	7.2214e+05	2.439e+05	0.42236	0.33638	0.66362	0.67276	0.88712	False
GSTA1_+_52668599.23-P1P2|GSTA1_-_52668607.23-P1P2	GSTA1	1563.4/1553.5/1906.3	1270.4/1644.3/1394.2	1563.4	1394.2	-0.16515	58842	1.6057e+05	0.42235	0.33638	0.66362	0.67277	0.88712	False
non-targeting_01942|non-targeting_03002	negative_control	2360.6/2227.7/1912.8	3112.9/1305.2/2025.7	2227.7	2025.7	-0.13707	58407	2.288e+05	0.42232	0.3364	0.6636	0.67279	0.88712	False
RAMP3_-_45197447.23-P1P2|RAMP3_-_45197416.23-P1P2	RAMP3	3149.3/3106.1/2309.1	2867.6/2960.2/2647.1	3106.1	2867.6	-0.11523	3.1856e+05	3.1902e+05	0.4223	0.3364	0.6636	0.6728	0.88712	False
SYNM_-_99645359.23-P1P2|SYNM_-_99645328.23-P1P2	SYNM	2230.9/1730.2/1587.3	1908.3/2688.9/1663.8	1730.2	1908.3	0.14121	1.3552e+05	1.7771e+05	0.4223	0.66359	0.33641	0.67282	0.88712	True
COPE_+_19030144.23-P1P2|COPE_-_19030119.23-P1P2	COPE	1621.7/1727.1/1315.1	1528.3/1995.3/1794	1621.7	1794	0.14559	52541	1.6656e+05	0.42217	0.66354	0.33646	0.67292	0.88712	True
CSF3R_+_36948385.23-P1P2|CSF3R_+_36948530.23-P1P2	CSF3R	1481.6/723.54/1278.1	1125.3/1379/1086.7	1278.1	1125.3	-0.18352	1.7448e+05	1.3127e+05	0.42208	0.33648	0.66352	0.67297	0.88712	False
PKP3_+_394275.23-P1|PKP3_+_394287.23-P1	PKP3	1911.2/1791.3/1302.1	1572.1/2906.7/1610.2	1791.3	1610.2	-0.15361	1.2685e+05	1.8398e+05	0.42206	0.33649	0.66351	0.67298	0.88712	False
ARC_+_143695828.23-P1P2|ARC_-_143695803.23-P1P2	ARC	3492.5/2582.8/4044.5	3894.8/3239.8/1996.2	3492.5	3239.8	-0.1083	5.6607e+05	3.587e+05	0.42184	0.33657	0.66343	0.67314	0.88722	False
ID2_+_8819418.23-P2|ID2_+_8819430.23-P2	ID2	1361.3/1004.4/1732.1	1203.6/1067.3/2216.8	1361.3	1203.6	-0.17742	1.3245e+05	1.3981e+05	0.42184	0.33657	0.66343	0.67314	0.88722	False
MAS1_+_160328026.23-ENST00000252660.4|MAS1_+_160328198.23-ENST00000252660.4	MAS1	1761.7/1390.8/1829	1432.2/1582.4/1925.1	1761.7	1582.4	-0.15477	71076	1.8095e+05	0.42158	0.33667	0.66333	0.67333	0.88725	False
TPD52L2_+_62496664.23-P1P2|TPD52L2_-_62496647.23-P1P2	TPD52L2	2563.7/3860.2/2460.4	2779.9/3314.8/2733	2563.7	2779.9	0.1168	8.4583e+05	2.6331e+05	0.42147	0.6633	0.3367	0.67341	0.88725	True
URM1_-_131133686.23-P1P2|URM1_-_131133683.23-P1P2	URM1	2111.5/2744/2453.9	2242.3/1398/2355.3	2453.9	2242.3	-0.13004	1.007e+05	2.5203e+05	0.42147	0.33671	0.66329	0.67341	0.88725	False
non-targeting_01975|non-targeting_03663	negative_control	1301.1/1544.9/1947.7	1441.6/1743.1/1712.7	1544.9	1712.7	0.14872	1.1084e+05	1.5867e+05	0.42141	0.66325	0.33675	0.67349	0.88725	True
TRAF3_-_103243883.23-P1P2|TRAF3_+_103244221.23-P1P2	TRAF3	2608.8/1640.3/3500.1	2826.9/3465.9/2514.1	2608.8	2826.9	0.1158	8.6625e+05	2.6794e+05	0.42139	0.66326	0.33674	0.67347	0.88725	True
non-targeting_01367|non-targeting_02185	negative_control	1648.9/1742.8/1794.2	1018.9/1564.6/1579.8	1742.8	1564.6	-0.1555	5722.2	1.7899e+05	0.42116	0.33682	0.66318	0.67364	0.88725	False
PCDHB2_-_140474246.23-P1P2|PCDHB2_-_140474268.23-P1P2	PCDHB2	1827.6/1409.5/3237.8	2108.7/1894.2/2010	1827.6	2010	0.13722	1.0817e+06	1.877e+05	0.42116	0.66318	0.33682	0.67365	0.88725	True
C7orf57_+_48075203.23-P1P2|C7orf57_+_48075262.23-P1P2	C7orf57	1317.1/1386.9/1995.6	2496/836.43/1228	1386.9	1228	-0.17538	1.877e+05	1.4244e+05	0.42115	0.33682	0.66318	0.67365	0.88725	False
SNTN_+_63638434.23-P1P2|SNTN_+_63638401.23-P1P2	SNTN	913.78/1461.2/1572.1	1300.7/1298.1/1132.9	1461.2	1298.1	-0.17062	1.5596e+05	1.5007e+05	0.42114	0.33682	0.66318	0.67365	0.88725	False
CMYA5_-_78985666.23-P1P2|CMYA5_-_78985733.23-P1P2	CMYA5	1427.1/825.23/1608	1024.1/1265.9/1411.7	1427.1	1265.9	-0.17271	1.9747e+05	1.4657e+05	0.42104	0.33686	0.66314	0.67373	0.88725	False
GNPDA2_+_44728544.23-P1P2|GNPDA2_+_44728558.23-P1P2	GNPDA2	1099/1737.3/2414.7	3202.7/1431.3/1559.5	1737.3	1559.5	-0.1557	4.3317e+05	1.7843e+05	0.42102	0.33687	0.66313	0.67374	0.88725	False
NOXA1_+_140317938.23-P1P2|NOXA1_-_140318044.23-P1P2	NOXA1	3264/3794.5/3582.9	3384.4/4326.1/3838.2	3582.9	3838.2	0.099267	73221	3.6799e+05	0.42082	0.66306	0.33694	0.67389	0.88725	True
ERN2_+_23724504.23-P1P2|ERN2_+_23724488.23-P1P2	ERN2	2184.8/2261.4/2703.2	2058.6/1868/2783.7	2261.4	2058.6	-0.13547	1.0055e+05	2.3226e+05	0.42075	0.33697	0.66303	0.67394	0.88725	False
KRT33B_-_39526027.23-P1P2|KRT33B_+_39526057.23-P1P2	KRT33B	1307.7/1463.5/2107.7	2163/1300.5/1064.6	1463.5	1300.5	-0.1703	2.1963e+05	1.5031e+05	0.42072	0.33698	0.66302	0.67396	0.88725	False
non-targeting_02167|non-targeting_00049	negative_control	1767.4/1860.1/2074	2044/2001.2/2097.7	1860.1	2044	0.13594	27166	1.9105e+05	0.4207	0.66301	0.33699	0.67398	0.88725	True
ATXN7L3B_-_74931677.23-P1P2|ATXN7L3B_-_74931599.23-P1P2	ATXN7L3B	2039.1/3132.7/1088.7	2526.3/1846.6/1661.9	2039.1	1846.6	-0.143	1.0497e+06	2.0943e+05	0.42067	0.337	0.663	0.674	0.88725	False
ZNF835_+_57183055.23-P1P2|ZNF835_+_57183063.23-P1P2	ZNF835	1834.1/2342.7/1720.1	3139/2016.7/2016.5	1834.1	2016.7	0.13683	1.3582e+05	1.8838e+05	0.42065	0.66299	0.33701	0.67402	0.88725	True
ZBTB20_+_114866114.23-P2|ZBTB20_-_114865817.23-P2	ZBTB20	1223.1/698.51/1477.4	1074.2/706.74/1316.6	1223.1	1074.2	-0.18711	1.6991e+05	1.2562e+05	0.42059	0.33703	0.66297	0.67405	0.88725	False
ASB16_-_42248115.23-P1P2|ASB16_-_42248108.23-P1P2	ASB16	2480.9/2094/1512.2	1759/1898.9/2037.7	2094	1898.9	-0.14099	2.441e+05	2.1507e+05	0.42059	0.33703	0.66297	0.67405	0.88725	False
DQX1_-_74753292.23-P1P2|DQX1_+_74753307.23-P1P2	DQX1	1397/548.33/1192.1	924.9/1095.8/1045.2	1192.1	1045.2	-0.18961	2.2822e+05	1.2244e+05	0.42053	0.33705	0.66295	0.6741	0.88725	False
ZNF133_+_18269225.23-P1P2|ZNF133_-_18269198.23-P1P2	ZNF133	1430.8/1528.4/2563.9	2292.4/781.7/1361.9	1528.4	1361.9	-0.16635	5.4082e+05	1.5698e+05	0.42051	0.33706	0.66294	0.67412	0.88725	False
CNPPD1_-_220042802.23-P2|CNPPD1_+_220042841.23-P2	CNPPD1	2801.5/2850.4/1838.8	2983.5/1618.1/2576	2801.5	2576	-0.12102	4.6459e+05	2.8774e+05	0.42038	0.3371	0.6629	0.67421	0.88731	False
PORCN_+_48369812.23-P2|PORCN_+_48369782.23-P2	PORCN	1193/1363.4/1003.8	1707.8/906.63/1046.1	1193	1046.1	-0.18939	32419	1.2253e+05	0.42023	0.33716	0.66284	0.67432	0.88737	False
MANBAL_+_35918132.23-P1P2|MANBAL_-_35918067.23-P1P2	MANBAL	2429.2/1393.9/2400.6	2129.6/2959/2191.9	2400.6	2191.9	-0.13112	5.071e+05	2.4656e+05	0.4202	0.33717	0.66283	0.67434	0.88737	False
KCTD12_+_77460488.23-P1P2|KCTD12_+_77460541.23-P1P2	KCTD12	3837.5/2520.3/4409.2	3256/4101.2/4647.9	3837.5	4101.2	0.095872	1.031e+06	3.9414e+05	0.42011	0.6628	0.3372	0.6744	0.88739	True
CLCA2_-_86889917.23-P1P2|CLCA2_-_86889941.23-P1P2	CLCA2	987.11/515.47/1434.9	853.92/574.67/1179.1	987.11	853.92	-0.20888	2.1147e+05	1.0138e+05	0.42005	0.33722	0.66278	0.67445	0.88739	False
SUB1_-_32532380.23-P2|SUB1_-_32531948.23-P2	SUB1	1945.1/1767.8/1429.4	1588.8/1189.8/1641.6	1767.8	1588.8	-0.15389	72951	1.8157e+05	0.42002	0.33724	0.66276	0.67447	0.88739	False
SIPA1L1_+_72053141.23-ENST00000358550.2|SIPA1L1_+_72053046.23-ENST00000358550.2	SIPA1L1	1529.5/2474.9/1654.8	1827.9/1550.3/2539.1	1654.8	1827.9	0.14343	3.4412e+05	1.6996e+05	0.41982	0.66268	0.33732	0.67464	0.88755	True
FOXD2_-_47904030.23-P1P2|FOXD2_-_47904023.23-P1P2	FOXD2	2053.2/2187.8/1827.9	2473/1710.9/1860.4	2053.2	1860.4	-0.14214	34439	2.1088e+05	0.41971	0.33735	0.66265	0.6747	0.88757	False
GUCY1A3_-_156588062.23-P1P2|GUCY1A3_+_156587922.23-P1P2	GUCY1A3	1659.3/2436.6/2423.4	2863.4/2012/2214.1	2423.4	2214.1	-0.13029	2.9204e+05	2.489e+05	0.41963	0.33738	0.66262	0.67476	0.8876	False
NOTO_+_73429701.23-P1P2|NOTO_-_73429713.23-P1P2	NOTO	2335.2/2564.1/3029.8	2348.8/1995.3/2499.4	2564.1	2348.8	-0.12647	1.3465e+05	2.6335e+05	0.41951	0.33742	0.66258	0.67485	0.88761	False
YIPF6_-_67718943.23-P1P2|YIPF6_+_67718959.23-P1P2	YIPF6	1425.2/1494.8/2504	817.38/1814.4/1330.5	1494.8	1330.5	-0.16789	5.1165e+05	1.5353e+05	0.4195	0.33742	0.66258	0.67485	0.88761	False
IL1RN_-_113885172.23-P1|IL1RN_-_113885217.23-P1	IL1RN	627.99/2694.7/1043	906.11/265.33/1859.5	1043	906.11	-0.20272	1.4502e+06	1.0712e+05	0.41944	0.33745	0.66255	0.6749	0.88762	False
HGFAC_+_3443726.23-P1P2|HGFAC_-_3443888.23-P1P2	HGFAC	2788.3/2245.7/3108.2	2155.7/2767.5/2564	2788.3	2564	-0.12096	1.9838e+05	2.8638e+05	0.41921	0.33753	0.66247	0.67506	0.88777	False
DGKA_+_56325893.23-P1P2|DGKA_-_56326051.23-P1P2	DGKA	1335.9/1643.4/1682	952.04/1815.6/2193.8	1643.4	1815.6	0.14369	48034	1.6879e+05	0.41918	0.66245	0.33755	0.6751	0.88777	True
DLG1_+_197025436.23-P1P2|DLG1_-_197025179.23-P1P2	DLG1	3436.1/2297.3/2412.5	3264.3/1713.3/2203.9	2412.5	2203.9	-0.13043	5.3045e+05	2.4779e+05	0.41911	0.33757	0.66243	0.67514	0.88777	False
TMEM174_-_72469073.23-P1P2|TMEM174_+_72469087.23-P1P2	TMEM174	1020.9/872.94/853.53	748.48/968.5/715.56	872.94	748.48	-0.22164	11141	89658	0.41888	0.33765	0.66235	0.67531	0.88794	False
DARS2_-_173793792.23-P1P2|DARS2_+_173793774.23-P1P2	DARS2	397.66/300.37/807.81	482.29/41.643/693.4	397.66	482.29	0.27771	88843	40843	0.41873	0.65379	0.34621	0.69242	0.89667	True
GALK1_-_73761198.23-P1P2|GALK1_+_73760844.23-P1P2	GALK1	1503.2/1620.7/2447.4	1450/1513.4/1003.6	1620.7	1450	-0.1605	3.4857e+05	1.6646e+05	0.41856	0.33777	0.66223	0.67554	0.88808	False
OR2L13_-_248100543.23-P1P2|OR2L13_-_248100524.23-P1P2	OR2L13	1625.4/3200/1773.5	1952.1/1338.5/2303.6	1773.5	1952.1	0.13838	1.0285e+06	1.8215e+05	0.41855	0.66222	0.33778	0.67555	0.88808	True
CRYBG3_-_97595865.23-ENST00000182096.4|CRYBG3_+_97595885.23-ENST00000182096.4	CRYBG3	1195.8/1062.2/2076.1	1020.9/1668.1/1342.5	1195.8	1342.5	0.16678	3.964e+05	1.2282e+05	0.41851	0.6621	0.3379	0.67579	0.88814	True
EDN3_-_57875677.23-P1P2|EDN3_-_57875720.23-P1P2	EDN3	1799.4/1715.4/2521.4	1979.3/2940/1421.9	1799.4	1979.3	0.1374	2.642e+05	1.8481e+05	0.41847	0.66219	0.33781	0.67561	0.88808	True
HS3ST2_+_22825524.23-P1P2|HS3ST2_+_22826143.23-P1P2	HS3ST2	1671.5/3692/3363	1840.4/4765.1/3117.1	3363	3117.1	-0.10951	1.4847e+06	3.454e+05	0.41841	0.33782	0.66218	0.67564	0.88808	False
FGF1_+_142065593.23-P1P2|FGF1_-_142065582.23-P1P2	FGF1	1397/1130.3/1537.2	947.87/1238.6/1371.1	1397	1238.6	-0.1735	45398	1.4348e+05	0.4184	0.33783	0.66217	0.67565	0.88808	False
KRT40_-_39140491.23-P1|KRT40_-_39140381.23-P1	KRT40	3187.9/3315.8/2984.1	3664.1/3124.4/3427.3	3187.9	3427.3	0.10444	28942	3.2742e+05	0.41838	0.66217	0.33783	0.67567	0.88808	True
ZNF626_-_20844354.23-P1P2|ZNF626_-_20844329.23-P1P2	ZNF626	1790.9/1717.7/2388.6	2918.8/1970.3/1706.3	1790.9	1970.3	0.13767	1.8129e+05	1.8394e+05	0.41834	0.66214	0.33786	0.67571	0.88809	True
SLC15A5_+_16430605.23-P1P2|SLC15A5_+_16430624.23-P1P2	SLC15A5	1345.3/1954.7/1989	1744.4/2553.3/2142.1	1954.7	2142.1	0.13196	1.863e+05	2.0077e+05	0.41806	0.66204	0.33796	0.67591	0.88819	True
SLC35E3_-_69139977.23-P1P2|SLC35E3_+_69139993.23-P1P2	SLC35E3	1037.9/102.47/312.45	250.54/54.731/755.26	312.45	250.54	-0.31748	2.8516e+05	32091	0.41805	0.33796	0.66204	0.67591	0.88819	False
MAP3K6_+_27693436.23-P1P2|MAP3K6_+_27693402.23-P1P2	MAP3K6	1076.4/1416.6/1161.6	1305.9/963.74/1445.9	1161.6	1305.9	0.16879	36129	1.1931e+05	0.41776	0.66181	0.33819	0.67639	0.88825	True
CRNN_-_152386717.23-P1P2|CRNN_-_152386704.23-P1P2	CRNN	2505.4/2938/1560.1	2293.5/3332.6/1981.4	2505.4	2293.5	-0.12744	5.4035e+05	2.5732e+05	0.41773	0.33807	0.66193	0.67614	0.88825	False
CD177_+_43857892.23-P1P2|CD177_+_43857888.23-P1P2	CD177	2630.4/2498.4/1725.6	1943.8/2286.8/2659.1	2498.4	2286.8	-0.12761	3.0732e+05	2.566e+05	0.41767	0.33809	0.66191	0.67619	0.88825	False
TRAPPC6B_-_39639522.23-P1P2|TRAPPC6B_-_39639506.23-P1P2	TRAPPC6B	707.9/528.77/930.83	820.51/928.04/729.41	707.9	820.51	0.21271	40892	72706	0.41765	0.66043	0.33957	0.67914	0.89029	True
EBF4_+_2673421.23-P1P2|EBF4_-_2673432.23-P1P2	EBF4	2200.8/1765.4/2385.3	2002.2/2857.9/2001.7	2200.8	2002.2	-0.13635	1.1179e+05	2.2604e+05	0.41764	0.3381	0.6619	0.67621	0.88825	False
ASTN2_-_120177339.23-P1P2|ASTN2_-_120177334.23-P1P2	ASTN2	2445.2/2112.7/2512.7	2148.4/3124.4/2654.5	2445.2	2654.5	0.11843	57543	2.5114e+05	0.41761	0.66188	0.33812	0.67623	0.88825	True
PGRMC2_+_129208728.23-P1P2|PGRMC2_+_129208938.23-P1P2	PGRMC2	969.24/2299.7/2186.1	2398.9/1941.8/2384	2186.1	2384	0.12495	7.4681e+05	2.2453e+05	0.41758	0.66187	0.33813	0.67625	0.88825	True
TMEM184A_+_1600414.23-P2|TMEM184A_+_1600411.23-P2	TMEM184A	2599.4/3541.1/2140.4	3225.7/2815.1/2683.1	2599.4	2815.1	0.11496	5.4872e+05	2.6698e+05	0.41743	0.66182	0.33818	0.67636	0.88825	True
ARG2_+_68086667.23-P1P2|ARG2_-_68086620.23-P1P2	ARG2	1610.4/3139.8/2256.9	1925/2841.2/2457.8	2256.9	2457.8	0.12302	5.9873e+05	2.318e+05	0.41742	0.66181	0.33819	0.67637	0.88825	True
ASPN_+_95244763.23-P1P2|ASPN_+_95244720.23-P1P2	ASPN	2364.4/1467.4/2710.8	2117/3362.4/2158.7	2364.4	2158.7	-0.13124	4.6227e+05	2.4284e+05	0.41739	0.3382	0.6618	0.67639	0.88825	False
PLVAP_-_17463023.23-P2|PLVAP_-_17463015.23-P2	PLVAP	2616.3/2372.4/2139.3	2578.5/3060.2/2251.9	2372.4	2578.5	0.12009	56917	2.4367e+05	0.41736	0.66179	0.33821	0.67642	0.88825	True
OR10G2_-_22102929.23-ENST00000542433.1|OR10G2_-_22102762.23-ENST00000542433.1	OR10G2	3636.3/3120.2/2334.2	2734/3356.4/3382	3120.2	3356.4	0.10524	4.4213e+05	3.2047e+05	0.41724	0.66175	0.33825	0.6765	0.88831	True
NCOA3_-_46130669.23-P1P2|NCOA3_-_46130687.23-P1P2	NCOA3	1546.5/2033/2217.7	2223.5/1198.1/2448.6	2033	2223.5	0.12921	1.3539e+05	2.088e+05	0.41705	0.66168	0.33832	0.67665	0.88843	True
KTN1_-_56046977.23-P1|KTN1_-_56046974.23-P1	KTN1	3069.4/4303.7/2758.7	3691.3/1840.6/3303.6	3069.4	3303.6	0.10602	8.0998e+05	3.1525e+05	0.417	0.66166	0.33834	0.67668	0.88843	True
SNTA1_-_32031509.23-P1P2|SNTA1_-_32031502.23-P1P2	SNTA1	2065.4/2543.7/1969.4	2410.4/1694.3/1873.4	2065.4	1873.4	-0.14071	1.1901e+05	2.1213e+05	0.41694	0.33836	0.66164	0.67672	0.88844	False
VSNL1_-_17722031.23-P1P2|VSNL1_-_17721996.23-P1P2	VSNL1	1821.9/1834.3/1787.6	1517.8/3399.3/1641.6	1821.9	1641.6	-0.15024	664.2	1.8712e+05	0.4168	0.33841	0.66159	0.67682	0.88851	False
LARGE_-_34318508.23-P1P2|LARGE_-_34318476.23-P1P2	LARGE	1020.9/1066.9/1818.1	1033.5/2048.8/1204.9	1066.9	1204.9	0.1753	2.8319e+05	1.0958e+05	0.4168	0.66137	0.33863	0.67725	0.88876	True
non-targeting_02896|non-targeting_03244	negative_control	1980.8/1268.7/679.34	1953.2/1409.9/1419.1	1268.7	1419.1	0.16147	4.272e+05	1.3031e+05	0.41656	0.66142	0.33858	0.67715	0.88876	True
PLAC4_-_42557171.23-P1P2|PLAC4_-_42557184.23-P1P2	PLAC4	1509.8/1357.1/1101.8	1512.6/2580.7/1478.2	1357.1	1512.6	0.15639	44263	1.3939e+05	0.41649	0.66143	0.33857	0.67715	0.88876	True
OR51B5_+_5364740.23-ENST00000300773.2|OR51B5_-_5364759.23-ENST00000300773.2	OR51B5	2459.3/1556.6/2186.1	1091.9/2835.3/1988.8	2186.1	1988.8	-0.1364	2.3546e+05	2.2453e+05	0.41639	0.33856	0.66144	0.67712	0.88876	False
RHBG_-_156339043.23-P1P2|RHBG_+_156339044.23-P1P2	RHBG	2433/3053/2288.4	2641.1/2866.2/1420	2433	2641.1	0.11836	2.0263e+05	2.4989e+05	0.41631	0.66141	0.33859	0.67718	0.88876	True
MMP26_+_4788747.23-ENST00000380390.1|MMP26_-_4788571.23-ENST00000380390.1	MMP26	3422/2457.7/3637.3	2787.2/3751.4/3175.2	3422	3175.2	-0.10794	4.881e+05	3.5146e+05	0.4162	0.33863	0.66137	0.67726	0.88876	False
LRRC6_+_133687734.23-P1P2|LRRC6_-_133687778.23-P1P2	LRRC6	701.32/678.96/606.4	637.83/267.71/571.52	678.96	571.52	-0.24811	2882.1	69734	0.41598	0.33871	0.66129	0.67743	0.88889	False
ATG10_+_81267917.23-P1P2|ATG10_-_81267907.23-P1P2	ATG10	1824.7/2446.7/1625.4	2158.8/2004.8/1641.6	1824.7	2004.8	0.13571	2.1331e+05	1.8741e+05	0.41596	0.66128	0.33872	0.67744	0.88889	True
MTRNR2L1_+_22022917.23-P1P2|MTRNR2L1_+_22023007.23-P1P2	MTRNR2L1	480.39/700.08/860.06	629.48/837.62/811.58	700.08	811.58	0.21294	36929	71903	0.41583	0.6597	0.3403	0.68061	0.89063	True
SPINK9_+_147715142.23-P1P2|SPINK9_+_147715189.23-P1P2	SPINK9	3701.2/4425.7/3051.6	3455.3/2824.6/3444.8	3701.2	3444.8	-0.10352	4.7346e+05	3.8014e+05	0.41578	0.33879	0.66121	0.67757	0.889	False
non-targeting_02358|non-targeting_00822	negative_control	849.85/823.66/841.56	328.83/963.74/1312.9	841.56	963.74	0.19536	194.48	86434	0.41559	0.66043	0.33957	0.67914	0.89029	True
APBB2_+_41216527.23-P1P2|APBB2_+_41216456.23-P1P2	APBB2	1727.9/2008.7/2176.3	1226.6/2698.5/2197.5	2008.7	2197.5	0.1295	53467	2.0631e+05	0.41554	0.66112	0.33888	0.67775	0.88918	True
PDCD1_+_242801001.23-P1P2|PDCD1_+_242800974.23-P1P2	PDCD1	2859.8/2316.9/2702.1	2920.9/4610.5/2087.6	2702.1	2920.9	0.11226	86630	2.7753e+05	0.41519	0.661	0.339	0.678	0.88945	True
MUC5AC_-_1151636.23-P1P2|MUC5AC_+_1151776.23-P1P2	MUC5AC	979.59/1349.3/824.14	627.39/1111.3/1990.6	979.59	1111.3	0.1818	80429	1.0061e+05	0.41517	0.66065	0.33935	0.6787	0.88994	True
PMCH_-_102591147.23-P1P2|PMCH_+_102591414.23-P1P2	PMCH	781.22/958.99/513.86	898.81/916.15/464.42	781.22	898.81	0.20203	51541	80238	0.4151	0.65998	0.34002	0.68005	0.89042	True
ITIH6_+_54824650.23-P1P2|ITIH6_+_54824647.23-P1P2	ITIH6	1460/1214.8/1284.7	1435.4/1801.4/1333.2	1284.7	1435.4	0.15993	17811	1.3194e+05	0.41493	0.66084	0.33916	0.67833	0.88972	True
PHYH_+_13342081.23-P1P2|PHYH_-_13342043.23-P1P2	PHYH	1038.8/2037.6/1102.8	963.53/1726.4/830.97	1102.8	963.53	-0.19464	4.3898e+05	1.1327e+05	0.41489	0.33911	0.66089	0.67822	0.88969	False
CNIH3_-_224804036.23-P1P2|CNIH3_+_224804004.23-P1P2	CNIH3	899.68/494.35/1121.4	443.66/1070.8/1025.8	899.68	1025.8	0.18905	1.0671e+05	92404	0.41486	0.66035	0.33965	0.67929	0.89038	True
KLRB1_-_9760450.23-P1P2|KLRB1_-_9760436.23-P1P2	KLRB1	1566.2/2192.5/1106.1	1399.9/1051.8/1424.7	1566.2	1399.9	-0.16186	3.0198e+05	1.6086e+05	0.41479	0.33915	0.66085	0.6783	0.88972	False
C14orf177_+_99178038.23-ENST00000325812.2|C14orf177_-_99178127.23-ENST00000325812.2	C14orf177	863.01/1532.3/1388.1	1834.1/1113.7/1544.7	1388.1	1544.7	0.15411	1.4825e+05	1.4257e+05	0.41475	0.6608	0.3392	0.67841	0.88977	True
CPA4_+_129948108.23-P2|CPA4_+_129948080.23-P2	CPA4	2072.9/1548/2199.2	1784/2623.5/1881.7	2072.9	1881.7	-0.13957	1.4575e+05	2.1291e+05	0.41447	0.33927	0.66073	0.67853	0.88987	False
IGF2BP3_+_23509985.23-P1P2|IGF2BP3_+_23509974.23-P1P2	IGF2BP3	641.15/846.35/1134.4	899.85/968.5/1084	846.35	968.5	0.19428	62544	86926	0.4143	0.65998	0.34002	0.68005	0.89042	True
PSMA8_+_23713911.23-P1P2|PSMA8_-_23713865.23-P1P2	PSMA8	2696.2/2393.6/2530.1	1416.6/2318.9/2907.5	2530.1	2318.9	-0.1257	23118	2.5986e+05	0.4143	0.33933	0.66067	0.67866	0.88994	False
KRTAP7-1_-_32202021.23-P1P2|KRTAP7-1_-_32202018.23-P1P2	KRTAP7-1	2277.9/2684.5/3377.1	2902.1/3051.8/1800.4	2684.5	2902.1	0.11237	3.2252e+05	2.7572e+05	0.41427	0.66066	0.33934	0.67867	0.88994	True
TSC2_-_2097579.23-P1P2|TSC2_-_2097497.23-P1P2	TSC2	2322/2546.1/1439.2	2524.2/2899.5/2044.2	2322	2524.2	0.12036	4.1477e+05	2.3849e+05	0.41388	0.66052	0.33948	0.67896	0.89022	True
FCGR3B_-_161600958.23-P1P2|FCGR3B_+_161600520.23-P1P2	FCGR3B	1913.1/1677.1/997.24	1848.8/1432.5/1938	1677.1	1848.8	0.14055	2.5893e+05	1.7225e+05	0.41373	0.66046	0.33954	0.67909	0.89029	True
TNKS2_+_93558193.23-P1P2|TNKS2_-_93558277.23-P1P2	TNKS2	1554.9/1509.7/897.08	1222.4/1346.9/3150.3	1509.7	1346.9	-0.16451	1.8865e+05	1.5505e+05	0.41357	0.33959	0.66041	0.67919	0.8903	False
GNG4_+_235813788.23-P1P2|GNG4_-_235813949.23-P1P2	GNG4	1602.9/1057.5/554.14	2014.7/634.16/1193.8	1057.5	1193.8	0.17472	2.754e+05	1.0862e+05	0.41351	0.66016	0.33984	0.67969	0.89041	True
"PPIP5K1_+_43876989.23-ENST00000381885.1,ENST00000396923.3|PPIP5K1_-_43877019.23-ENST00000381885.1,ENST00000396923.3"	PPIP5K1	594.14/1088.8/1371.7	906.11/1553.9/951	1088.8	951	-0.19508	1.6238e+05	1.1183e+05	0.41319	0.33973	0.66027	0.67947	0.89041	False
OR2AP1_+_55968426.23-ENST00000321688.1|OR2AP1_+_55968326.23-ENST00000321688.1	OR2AP1	1399.8/1080.2/1438.2	1556.5/1355.2/1821.7	1399.8	1556.5	0.15294	51802	1.4377e+05	0.41316	0.66022	0.33978	0.67957	0.89041	True
GPR155_+_175351770.23-P1P2|GPR155_-_175351765.23-P1P2	GPR155	1382.9/1281.3/1210.6	1383.2/1952.5/1431.1	1281.3	1431.1	0.15946	7659.2	1.3159e+05	0.41311	0.66017	0.33983	0.67967	0.89041	True
PSMB10_-_67970697.23-P1P2|PSMB10_-_67970711.23-P1P2	PSMB10	1969.5/2453.8/2682.5	2246.5/2343.9/1623.2	2453.8	2246.5	-0.12728	1.4342e+05	2.5202e+05	0.41292	0.33983	0.66017	0.67967	0.89041	False
EIF4H_-_73588899.23-P1P2|EIF4H_-_73588703.23-P1P2	EIF4H	2887.1/1997.8/3206.2	3111.9/4859.1/2888.1	2887.1	3111.9	0.10816	4.4635e+05	2.9652e+05	0.4129	0.66016	0.33984	0.67968	0.89041	True
ZNF223_+_44556212.23-P1P2|ZNF223_-_44556161.23-P1P2	ZNF223	1660.2/1404.1/1335.8	1342.5/818.58/1247.4	1404.1	1247.4	-0.17058	35137	1.4421e+05	0.4128	0.33988	0.66012	0.67975	0.89041	False
IP6K3_-_33714614.23-P1P2|IP6K3_+_33714664.23-P1P2	IP6K3	1241.9/318.36/1526.3	2006.4/1094.6/1088.6	1241.9	1094.6	-0.18194	4.669e+05	1.2755e+05	0.41278	0.33988	0.66012	0.67977	0.89041	False
